,drug,cell_line,IC50
126094,Buparlisib,SLVL,0.059628
126095,CCT007093,SLVL,5.213796
126096,CPI-637,SLVL,3.246914
126097,CZC24832,SLVL,4.069603
126098,Camptothecin,SLVL,-4.881092
126099,Carmustine,SLVL,6.249836
126100,Cediranib,SLVL,2.789698
126101,Cisplatin,SLVL,0.558803
126102,Crizotinib,SLVL,1.912734
126103,Cyclophosphamide,SLVL,5.214057
126104,Cytarabine,SLVL,2.57212
126105,Dacarbazine,SLVL,5.36867
126106,Dactinomycin,SLVL,-4.486378
126107,Dactolisib,SLVL,-1.376796
126108,Daporinad,SLVL,-4.657631
126109,Dasatinib,SLVL,0.430456
126110,Dinaciclib,SLVL,-3.721905
126111,Docetaxel,SLVL,-4.375352
126112,Doramapimod,SLVL,5.133914
126113,EHT-1864,SLVL,3.27335
126114,EPZ004777,SLVL,4.897681
126115,EPZ5676,SLVL,4.55795
126116,Elephantin,SLVL,2.747224
126117,Entinostat,SLVL,0.658015
126118,Entospletinib,SLVL,2.269917
126119,Epirubicin,SLVL,-2.044175
126120,Fludarabine,SLVL,5.820821
126121,Foretinib,SLVL,0.743997
126122,Fulvestrant,SLVL,3.40756
126123,GDC0810,SLVL,4.93735
126124,GNE-317,SLVL,1.189525
126125,GSK-LSD1,SLVL,2.572939
126126,GSK1904529A,SLVL,4.55842
126127,GSK2110183B,SLVL,3.197385
126128,GSK2578215A,SLVL,5.112907
126129,GSK2606414,SLVL,4.63058
126130,GSK2801,SLVL,3.282406
126131,GSK2830371,SLVL,4.733864
126132,GSK343,SLVL,2.71755
126133,GSK591,SLVL,5.154274
126134,GW441756,SLVL,3.603848
126135,Gallibiscoquinazole,SLVL,2.90462
126136,Gefitinib,SLVL,3.598892
126137,Gemcitabine,SLVL,-3.962888
126138,I-BET-762,SLVL,1.964877
126139,I-BRD9,SLVL,4.070594
126140,ICL-SIRT078,SLVL,2.987205
126141,IWP-2,SLVL,2.234241
126142,Ibrutinib,SLVL,5.21334
126143,Ipatasertib,SLVL,4.318916
126144,Irinotecan,SLVL,-0.257229
126145,JQ1,SLVL,-0.668097
126146,KRAS (G12C) Inhibitor-12,SLVL,2.697266
126147,KU-55933,SLVL,5.052658
126148,LCL161,SLVL,4.401615
126149,LGK974,SLVL,3.860184
126150,LJI308,SLVL,4.348161
126151,LMP744,SLVL,-3.438447
126152,LY2109761,SLVL,4.656628
126153,Lapatinib,SLVL,4.585514
126154,Leflunomide,SLVL,3.909678
126155,Lenalidomide,SLVL,1.025092
126156,Lestaurtinib,SLVL,-2.756371
126157,Linsitinib,SLVL,5.052746
126158,Luminespib,SLVL,-4.181161
126159,MG-132,SLVL,-1.57138
126160,MIM1,SLVL,4.835191
126161,MIRA-1,SLVL,5.550834
126162,MK-1775,SLVL,-0.358379
126163,MK-2206,SLVL,2.98876
126164,MK-8776,SLVL,2.416382
126165,ML323,SLVL,4.326994
126166,MN-64,SLVL,3.505053
126167,Methotrexate,SLVL,-4.273523
126168,Mirin,SLVL,3.672467
126169,Mitoxantrone,SLVL,-0.854073
126170,Motesanib,SLVL,5.210374
126171,Mycophenolic acid,SLVL,0.197227
126172,N-acetyl cysteine,SLVL,10.280654
126173,NVP-ADW742,SLVL,4.046403
126174,Navitoclax,SLVL,-0.99968
126175,Nelarabine,SLVL,5.887507
126176,Nilotinib,SLVL,3.556507
126177,Nutlin-3a (-),SLVL,1.727273
126178,OF-1,SLVL,2.733599
126179,OSI-027,SLVL,3.231875
126180,OTX015,SLVL,1.37093
126181,Obatoclax Mesylate,SLVL,1.205011
126182,Olaparib,SLVL,3.309831
126183,Osimertinib,SLVL,2.366466
126184,Oxaliplatin,SLVL,4.316079
126185,P22077,SLVL,5.214057
126186,PCI-34051,SLVL,2.84764
126187,PD173074,SLVL,4.288839
126188,PFI-1,SLVL,2.547032
126189,PFI3,SLVL,3.846625
126190,PLX-4720,SLVL,4.059153
126191,POMHEX,SLVL,0.065668
126192,PRIMA-1MET,SLVL,3.563894
126193,PRT062607,SLVL,1.495108
126194,Paclitaxel,SLVL,-3.994414
126195,Palbociclib,SLVL,4.426419
126196,Pevonedistat,SLVL,0.516112
126197,Picolinici-acid,SLVL,5.088156
126198,Pictilisib,SLVL,1.388906
126199,Pyridostatin,SLVL,3.380068
126200,RO-3306,SLVL,2.029265
126201,RVX-208,SLVL,3.058163
126202,Rapamycin,SLVL,-3.794944
126203,Refametinib,SLVL,1.704398
126204,Ribociclib,SLVL,3.7617
126205,Romidepsin,SLVL,-6.269532
126206,Ruxolitinib,SLVL,3.502573
126207,SB216763,SLVL,5.162211
126208,SB590885,SLVL,4.343436
126209,SCH772984,SLVL,1.477115
126210,SN-38,SLVL,-6.31264
126211,Sabutoclax,SLVL,-0.917531
126212,Sapitinib,SLVL,5.102179
126213,Savolitinib,SLVL,2.525027
126214,Sepantronium bromide,SLVL,-5.876912
126215,Serdemetan,SLVL,2.000233
126216,Sinularin,SLVL,3.594204
126217,Sorafenib,SLVL,1.704261
126218,Staurosporine,SLVL,-3.687181
126219,TW 37,SLVL,0.658721
126220,Talazoparib,SLVL,1.699781
126221,Tanespimycin,SLVL,-1.6755
126222,Taselisib,SLVL,0.754457
126223,Telomerase Inhibitor IX,SLVL,-1.024459
126224,Temozolomide,SLVL,2.910723
126225,Temsirolimus,SLVL,0.174613
126226,Topotecan,SLVL,-2.121529
126227,Trametinib,SLVL,-0.274937
126228,UNC0379,SLVL,1.413512
126229,UNC0638,SLVL,3.89768
126230,Ulixertinib,SLVL,0.737832
126231,Uprosertib,SLVL,2.799709
126232,VE-822,SLVL,3.17963
126233,VE821,SLVL,4.342242
126234,VX-11e,SLVL,1.418876
126235,Venetoclax,SLVL,0.218711
126236,Vinblastine,SLVL,-5.917198
126237,Vincristine,SLVL,-3.87097
126238,Vinorelbine,SLVL,-5.200416
126239,Vismodegib,SLVL,5.05093
126240,Vorinostat,SLVL,0.421924
126241,WEHI-539,SLVL,2.436252
126242,WIKI4,SLVL,3.552694
126243,WZ4003,SLVL,4.110675
126244,Wee1 Inhibitor,SLVL,0.478864
126245,Wnt-C59,SLVL,3.404278
126246,XAV939,SLVL,4.416019
126247,YK-4-279,SLVL,0.901375
126248,ZM447439,SLVL,0.913097
126249,Zoledronate,SLVL,3.604619
126250,glutathione,SLVL,9.246749
126251,5-Fluorouracil,NOS1,6.218989
126252,5-azacytidine,NOS1,1.938472
126253,A-366,NOS1,4.520643
126254,ABT737,NOS1,-0.146781
126255,AGI-5198,NOS1,3.792838
126256,AGI-6780,NOS1,3.78792
126257,AGK2,NOS1,1.974457
126258,AMG-319,NOS1,4.622485
126259,AT13148,NOS1,5.206667
126260,AZ6102,NOS1,1.796982
126261,AZ960,NOS1,2.492293
126262,AZD1208,NOS1,4.492834
126263,AZD1332,NOS1,2.795562
126264,AZD2014,NOS1,1.490549
126265,AZD4547,NOS1,2.003573
126266,AZD5153,NOS1,0.599099
126267,AZD5363,NOS1,3.343797
126268,AZD5438,NOS1,1.696694
126269,AZD5582,NOS1,1.615697
126270,AZD5991,NOS1,-0.629789
126271,AZD6738,NOS1,1.086107
126272,AZD7762,NOS1,-1.308643
126273,AZD8055,NOS1,-0.368739
126274,AZD8186,NOS1,1.96292
126275,Acetalax,NOS1,1.36946
126276,Afuresertib,NOS1,2.671398
126277,Alisertib,NOS1,2.033827
126278,Alpelisib,NOS1,2.097754
126279,Avagacestat,NOS1,4.284316
126280,Axitinib,NOS1,1.044607
126281,BI-2536,NOS1,1.277621
126282,BIBR-1532,NOS1,4.581987
126283,BMS-536924,NOS1,0.505207
126284,BMS-754807,NOS1,2.531231
126285,Bleomycin,NOS1,2.425593
126286,Bleomycin (50 uM),NOS1,5.408464
126287,Bortezomib,NOS1,-3.904343
126288,Bosutinib,NOS1,2.723329
126289,Buparlisib,NOS1,0.859631
126290,CCT007093,NOS1,4.186671
126291,CPI-637,NOS1,2.853847
126292,CZC24832,NOS1,3.853538
126293,Camptothecin,NOS1,0.28767
126294,Carmustine,NOS1,6.338889
126295,Cediranib,NOS1,0.546902
126296,Cisplatin,NOS1,5.164465
126297,Crizotinib,NOS1,1.862925
126298,Cyclophosphamide,NOS1,4.91686
126299,Cytarabine,NOS1,3.640364
126300,Dacarbazine,NOS1,4.945285
126301,Dactinomycin,NOS1,-3.372878
126302,Dactolisib,NOS1,-2.146218
126303,Dasatinib,NOS1,-1.475875
126304,Dinaciclib,NOS1,-3.254077
126305,Docetaxel,NOS1,-0.369575
126306,Doramapimod,NOS1,4.271191
126307,EHT-1864,NOS1,1.129537
126308,EPZ004777,NOS1,5.114919
126309,EPZ5676,NOS1,5.453783
126310,Elephantin,NOS1,4.875847
126311,Entinostat,NOS1,1.101698
126312,Entospletinib,NOS1,1.86496
126313,Epirubicin,NOS1,-0.188788
126314,Fludarabine,NOS1,1.483802
126315,Foretinib,NOS1,-0.705308
126316,Fulvestrant,NOS1,3.608219
126317,GDC0810,NOS1,4.785996
126318,GNE-317,NOS1,-0.383829
126319,GSK-LSD1,NOS1,2.653391
126320,GSK1904529A,NOS1,3.041896
126321,GSK2110183B,NOS1,2.431999
126322,GSK2578215A,NOS1,4.37213
126323,GSK2606414,NOS1,1.575477
126324,GSK2801,NOS1,4.995323
126325,GSK2830371,NOS1,5.272638
126326,GSK343,NOS1,3.213794
126327,GSK591,NOS1,4.140318
126328,GW441756,NOS1,2.077211
126329,Gallibiscoquinazole,NOS1,2.6897
126330,Gefitinib,NOS1,2.742141
126331,Gemcitabine,NOS1,3.983578
126332,I-BET-762,NOS1,2.506184
126333,I-BRD9,NOS1,3.298611
126334,ICL-SIRT078,NOS1,2.604859
126335,IWP-2,NOS1,2.966797
126336,Ibrutinib,NOS1,3.426797
126337,Ipatasertib,NOS1,2.918338
126338,Irinotecan,NOS1,5.264263
126339,JQ1,NOS1,2.45878
126340,KRAS (G12C) Inhibitor-12,NOS1,3.999499
126341,KU-55933,NOS1,3.59723
126342,LCL161,NOS1,4.181894
126343,LGK974,NOS1,2.928469
126344,LJI308,NOS1,4.992973
126345,LMP744,NOS1,2.182219
126346,LY2109761,NOS1,3.431508
126347,Lapatinib,NOS1,2.124524
126348,Leflunomide,NOS1,5.241326
126349,Lenalidomide,NOS1,5.219813
126350,Lestaurtinib,NOS1,1.25705
126351,Linsitinib,NOS1,2.003816
126352,Luminespib,NOS1,-2.900705
126353,MG-132,NOS1,-0.730092
126354,MIM1,NOS1,3.433935
126355,MIRA-1,NOS1,5.059623
126356,MK-1775,NOS1,0.031211
126357,MK-2206,NOS1,1.314465
126358,MK-8776,NOS1,2.259689
126359,ML323,NOS1,3.632704
126360,MN-64,NOS1,3.248884
126361,Methotrexate,NOS1,-1.870568
126362,Mirin,NOS1,5.647867
126363,Mitoxantrone,NOS1,2.233066
126364,Motesanib,NOS1,5.285905
126365,Mycophenolic acid,NOS1,1.615307
126366,N-acetyl cysteine,NOS1,10.244468
126367,NVP-ADW742,NOS1,0.366901
126368,Navitoclax,NOS1,0.315347
126369,Nelarabine,NOS1,5.472908
126370,Nilotinib,NOS1,1.512913
126371,Nutlin-3a (-),NOS1,4.616327
126372,OF-1,NOS1,2.927611
126373,OSI-027,NOS1,1.609714
126374,OTX015,NOS1,0.862129
126375,Obatoclax Mesylate,NOS1,-0.137471
126376,Olaparib,NOS1,3.835588
126377,Osimertinib,NOS1,0.776704
126378,Oxaliplatin,NOS1,5.390478
126379,P22077,NOS1,3.783681
126380,PCI-34051,NOS1,3.201433
126381,PD173074,NOS1,1.934098
126382,PFI-1,NOS1,2.790436
126383,PFI3,NOS1,5.284166
126384,PLX-4720,NOS1,2.480406
126385,POMHEX,NOS1,-0.08722
126386,PRIMA-1MET,NOS1,5.759854
126387,PRT062607,NOS1,1.49152
126388,Paclitaxel,NOS1,-1.008915
126389,Palbociclib,NOS1,2.462018
126390,Pevonedistat,NOS1,2.351382
126391,Picolinici-acid,NOS1,5.240331
126392,Pictilisib,NOS1,-0.132367
126393,Pyridostatin,NOS1,3.219939
126394,RO-3306,NOS1,2.636913
126395,RVX-208,NOS1,4.739484
126396,Rapamycin,NOS1,-1.197833
126397,Refametinib,NOS1,3.224424
126398,Remodelin,NOS1,3.688648
126399,Ribociclib,NOS1,3.083014
126400,Romidepsin,NOS1,-6.033988
126401,Ruxolitinib,NOS1,5.280265
126402,SB216763,NOS1,4.76735
126403,SB590885,NOS1,4.343429
126404,SCH772984,NOS1,2.606449
126405,SN-38,NOS1,2.853113
126406,Sabutoclax,NOS1,-1.786831
126407,Sapitinib,NOS1,2.975637
126408,Savolitinib,NOS1,1.224342
126409,Sepantronium bromide,NOS1,-4.537764
126410,Serdemetan,NOS1,3.686686
126411,Sinularin,NOS1,3.694463
126412,Sorafenib,NOS1,1.952822
126413,Staurosporine,NOS1,-5.034385
126414,Talazoparib,NOS1,5.177981
126415,Tanespimycin,NOS1,1.882775
126416,Taselisib,NOS1,0.827705
126417,Telomerase Inhibitor IX,NOS1,1.58435
126418,Temozolomide,NOS1,6.324093
126419,Temsirolimus,NOS1,2.128857
126420,Topotecan,NOS1,2.940311
126421,Trametinib,NOS1,0.374396
126422,UNC0379,NOS1,3.215658
126423,UNC0638,NOS1,3.663159
126424,Ulixertinib,NOS1,3.182826
126425,Uprosertib,NOS1,3.614969
126426,VE-822,NOS1,1.86761
126427,VE821,NOS1,1.303478
126428,VX-11e,NOS1,2.481054
126429,Venetoclax,NOS1,0.987775
126430,Vinblastine,NOS1,-2.441849
126431,Vincristine,NOS1,0.480388
126432,Vinorelbine,NOS1,-2.30265
126433,Vismodegib,NOS1,4.677806
126434,Vorinostat,NOS1,0.821622
126435,WEHI-539,NOS1,2.189878
126436,WIKI4,NOS1,1.966656
126437,WZ4003,NOS1,2.34084
126438,Wee1 Inhibitor,NOS1,2.79283
126439,Wnt-C59,NOS1,3.667142
126440,XAV939,NOS1,4.98009
126441,YK-4-279,NOS1,3.907674
126442,ZM447439,NOS1,3.984353
126443,Zoledronate,NOS1,2.871066
126444,glutathione,NOS1,9.150637
126445,5-Fluorouracil,LU165,8.730784
126446,5-azacytidine,LU165,7.22244
126447,A-366,LU165,4.873321
126448,ABT737,LU165,2.219622
126449,AGI-5198,LU165,6.059598
126450,AGI-6780,LU165,4.726091
126451,AGK2,LU165,4.609159
126452,AMG-319,LU165,7.198598
126453,AT13148,LU165,6.405017
126454,AZ6102,LU165,5.817399
126455,AZ960,LU165,5.344215
126456,AZD1208,LU165,7.14056
126457,AZD1332,LU165,6.324769
126458,AZD2014,LU165,6.609773
126459,AZD4547,LU165,5.602759
126460,AZD5153,LU165,4.562305
126461,AZD5363,LU165,3.179298
126462,AZD5438,LU165,6.601561
126463,AZD5582,LU165,2.150044
126464,AZD5991,LU165,7.191711
126465,AZD6738,LU165,4.635873
126466,AZD7762,LU165,1.082562
126467,AZD8055,LU165,1.652368
126468,AZD8186,LU165,6.112504
126469,Acetalax,LU165,8.150723
126470,Afuresertib,LU165,2.905924
126471,Alisertib,LU165,5.222642
126472,Alpelisib,LU165,6.583558
126473,Avagacestat,LU165,6.280915
126474,Axitinib,LU165,4.713203
126475,BI-2536,LU165,2.534301
126476,BIBR-1532,LU165,6.802457
126477,BMS-536924,LU165,4.04632
126478,BMS-754807,LU165,4.098295
126479,Bleomycin,LU165,5.523311
126480,Bleomycin (50 uM),LU165,7.895755
126481,Bortezomib,LU165,-1.103891
126482,Bosutinib,LU165,5.108041
126483,Buparlisib,LU165,3.854251
126484,CCT007093,LU165,6.611061
126485,CPI-637,LU165,7.064785
126486,CZC24832,LU165,7.198598
126487,Camptothecin,LU165,-0.861545
126488,Carmustine,LU165,7.223384
126489,Cediranib,LU165,2.874292
126490,Cisplatin,LU165,5.07844
126491,Crizotinib,LU165,4.19808
126492,Cyclophosphamide,LU165,6.996359
126493,Cytarabine,LU165,5.073376
126494,Dacarbazine,LU165,5.407742
126495,Dactinomycin,LU165,-0.737033
126496,Dactolisib,LU165,1.579222
126497,Daporinad,LU165,-3.612827
126498,Dasatinib,LU165,4.707719
126499,Dinaciclib,LU165,1.091092
126500,Docetaxel,LU165,1.860749
126501,Doramapimod,LU165,6.335891
126502,EHT-1864,LU165,3.653982
126503,EPZ004777,LU165,6.159751
126504,EPZ5676,LU165,7.449587
126505,Elephantin,LU165,3.782647
126506,Entinostat,LU165,3.432572
126507,Entospletinib,LU165,6.317088
126508,Epirubicin,LU165,1.512007
126509,Fludarabine,LU165,7.188225
126510,Foretinib,LU165,2.89661
126511,Fulvestrant,LU165,5.324781
126512,GDC0810,LU165,5.698243
126513,GNE-317,LU165,3.852205
126514,GSK-LSD1,LU165,4.173533
126515,GSK1904529A,LU165,4.812019
126516,GSK2110183B,LU165,4.688693
126517,GSK2578215A,LU165,6.886085
126518,GSK2606414,LU165,5.41136
126519,GSK2801,LU165,5.983608
126520,GSK2830371,LU165,4.958694
126521,GSK343,LU165,4.724089
126522,GSK591,LU165,6.503412
126523,GW441756,LU165,5.013306
126524,Gallibiscoquinazole,LU165,4.578194
126525,Gefitinib,LU165,5.421723
126526,Gemcitabine,LU165,2.208639
126527,I-BET-762,LU165,5.596894
126528,I-BRD9,LU165,5.688661
126529,ICL-SIRT078,LU165,6.408746
126530,IWP-2,LU165,2.540429
126531,Ibrutinib,LU165,6.860224
126532,Ipatasertib,LU165,4.156721
126533,Irinotecan,LU165,4.063963
126534,JQ1,LU165,3.774789
126535,KRAS (G12C) Inhibitor-12,LU165,6.35058
126536,KU-55933,LU165,5.001601
126537,LCL161,LU165,5.340382
126538,LGK974,LU165,4.534682
126539,LJI308,LU165,7.019821
126540,LMP744,LU165,2.564183
126541,LY2109761,LU165,6.772208
126542,Lapatinib,LU165,5.099194
126543,Leflunomide,LU165,6.222226
126544,Lenalidomide,LU165,6.34886
126545,Lestaurtinib,LU165,1.571602
126546,Linsitinib,LU165,4.765736
126547,Luminespib,LU165,2.529465
126548,MG-132,LU165,3.167656
126549,MIM1,LU165,4.344903
126550,MIRA-1,LU165,7.360091
126551,MK-1775,LU165,1.999795
126552,MK-2206,LU165,4.869183
126553,MK-8776,LU165,3.974756
126554,ML323,LU165,7.285179
126555,MN-64,LU165,6.579202
126556,Methotrexate,LU165,3.299534
126557,Mirin,LU165,7.496226
126558,Mitoxantrone,LU165,5.311043
126559,Motesanib,LU165,6.78864
126560,Mycophenolic acid,LU165,2.668724
126561,N-acetyl cysteine,LU165,12.09407
126562,NVP-ADW742,LU165,4.988882
126563,Navitoclax,LU165,2.313285
126564,Nelarabine,LU165,7.58667
126565,Nilotinib,LU165,5.979648
126566,Nutlin-3a (-),LU165,7.568465
126567,OF-1,LU165,6.061309
126568,OSI-027,LU165,5.531269
126569,OTX015,LU165,5.171448
126570,Obatoclax Mesylate,LU165,2.932649
126571,Olaparib,LU165,5.715759
126572,Osimertinib,LU165,3.942774
126573,Oxaliplatin,LU165,7.176601
126574,P22077,LU165,6.102913
126575,PCI-34051,LU165,6.659178
126576,PD173074,LU165,6.976707
126577,PFI-1,LU165,6.211785
126578,PFI3,LU165,7.064288
126579,PLX-4720,LU165,6.75808
126580,POMHEX,LU165,1.236147
126581,PRIMA-1MET,LU165,3.839947
126582,PRT062607,LU165,5.492629
126583,Paclitaxel,LU165,1.412724
126584,Palbociclib,LU165,6.391485
126585,Pevonedistat,LU165,5.488826
126586,Picolinici-acid,LU165,6.207933
126587,Pictilisib,LU165,3.83805
126588,Pyridostatin,LU165,4.222843
126589,RO-3306,LU165,5.393258
126590,RVX-208,LU165,6.744045
126591,Rapamycin,LU165,1.654422
126592,Refametinib,LU165,4.971825
126593,Ribociclib,LU165,5.670628
126594,Romidepsin,LU165,-4.791919
126595,Ruxolitinib,LU165,6.218412
126596,SB216763,LU165,7.043549
126597,SB590885,LU165,6.343684
126598,SCH772984,LU165,7.0718
126599,SN-38,LU165,-1.495784
126600,Sabutoclax,LU165,0.761782
126601,Sapitinib,LU165,7.15205
126602,Savolitinib,LU165,4.481626
126603,Sepantronium bromide,LU165,-4.971561
126604,Serdemetan,LU165,5.503594
126605,Sinularin,LU165,5.490657
126606,Sorafenib,LU165,3.646403
126607,Staurosporine,LU165,-1.11218
126608,TW 37,LU165,1.27969
126609,Talazoparib,LU165,4.660513
126610,Tanespimycin,LU165,2.016399
126611,Taselisib,LU165,3.488439
126612,Telomerase Inhibitor IX,LU165,2.558515
126613,Temozolomide,LU165,7.460198
126614,Temsirolimus,LU165,3.671066
126615,Topotecan,LU165,2.18273
126616,Trametinib,LU165,5.158163
126617,UNC0379,LU165,3.041388
126618,UNC0638,LU165,5.435425
126619,Ulixertinib,LU165,4.06769
126620,Uprosertib,LU165,3.41803
126621,VE-822,LU165,5.044971
126622,VE821,LU165,5.209827
126623,VX-11e,LU165,5.889449
126624,Venetoclax,LU165,4.785351
126625,Vinblastine,LU165,-1.578131
126626,Vincristine,LU165,2.314417
126627,Vinorelbine,LU165,2.053976
126628,Vismodegib,LU165,5.57464
126629,Vorinostat,LU165,2.037533
126630,WEHI-539,LU165,4.996802
126631,WIKI4,LU165,4.645046
126632,WZ4003,LU165,6.857058
126633,Wee1 Inhibitor,LU165,3.655433
126634,Wnt-C59,LU165,4.417616
126635,XAV939,LU165,6.152259
126636,YK-4-279,LU165,5.394025
126637,ZM447439,LU165,5.337128
126638,Zoledronate,LU165,5.572337
126639,glutathione,LU165,10.305149
126640,5-Fluorouracil,NTERA2CLD1,2.556139
126641,5-azacytidine,NTERA2CLD1,1.852173
126642,A-366,NTERA2CLD1,5.154871
126643,ABT737,NTERA2CLD1,-0.358034
126644,AGI-5198,NTERA2CLD1,5.194258
126645,AGK2,NTERA2CLD1,2.717233
126646,AMG-319,NTERA2CLD1,5.25939
126647,AT13148,NTERA2CLD1,5.456604
126648,AZ6102,NTERA2CLD1,1.947206
126649,AZD4547,NTERA2CLD1,1.481895
126650,AZD5363,NTERA2CLD1,2.670889
126651,AZD6738,NTERA2CLD1,1.613163
126652,AZD7762,NTERA2CLD1,0.305975
126653,AZD8055,NTERA2CLD1,-1.666679
126654,AZD8186,NTERA2CLD1,2.694432
126655,Afuresertib,NTERA2CLD1,2.077726
126656,Alisertib,NTERA2CLD1,0.684818
126657,Alpelisib,NTERA2CLD1,2.167526
126658,Avagacestat,NTERA2CLD1,4.723903
126659,Axitinib,NTERA2CLD1,0.233254
126660,BI-2536,NTERA2CLD1,-1.604896
126661,BIBR-1532,NTERA2CLD1,5.328082
126662,BMS-536924,NTERA2CLD1,0.377877
126663,BMS-754807,NTERA2CLD1,0.770021
126664,Bleomycin (50 uM),NTERA2CLD1,0.497311
126665,Bortezomib,NTERA2CLD1,-5.289199
126666,Bosutinib,NTERA2CLD1,2.810178
126667,Buparlisib,NTERA2CLD1,0.516697
126668,CCT007093,NTERA2CLD1,5.002187
126669,CPI-637,NTERA2CLD1,3.132355
126670,Camptothecin,NTERA2CLD1,-3.665048
126671,Cediranib,NTERA2CLD1,1.570819
126672,Cisplatin,NTERA2CLD1,0.09707
126673,Crizotinib,NTERA2CLD1,1.353434
126674,Cyclophosphamide,NTERA2CLD1,5.614796
126675,Cytarabine,NTERA2CLD1,1.00808
126676,Dactinomycin,NTERA2CLD1,-6.78283
126677,Dactolisib,NTERA2CLD1,-2.446053
126678,Daporinad,NTERA2CLD1,-4.325054
126679,Dasatinib,NTERA2CLD1,0.585577
126680,Docetaxel,NTERA2CLD1,-5.712074
126681,Doramapimod,NTERA2CLD1,5.630131
126682,EHT-1864,NTERA2CLD1,4.154075
126683,EPZ004777,NTERA2CLD1,4.936623
126684,EPZ5676,NTERA2CLD1,5.827474
126685,Epirubicin,NTERA2CLD1,-2.596075
126686,Foretinib,NTERA2CLD1,-0.092047
126687,Fulvestrant,NTERA2CLD1,3.694537
126688,GDC0810,NTERA2CLD1,5.220965
126689,GNE-317,NTERA2CLD1,-0.145026
126690,GSK1904529A,NTERA2CLD1,5.215235
126691,GSK2578215A,NTERA2CLD1,2.95536
126692,GSK2830371,NTERA2CLD1,5.632104
126693,GSK343,NTERA2CLD1,3.36834
126694,GSK591,NTERA2CLD1,5.071251
126695,GW441756,NTERA2CLD1,3.588732
126696,Gefitinib,NTERA2CLD1,3.735459
126697,Gemcitabine,NTERA2CLD1,0.18783
126698,I-BRD9,NTERA2CLD1,4.076328
126699,ICL-SIRT078,NTERA2CLD1,2.30852
126700,Ipatasertib,NTERA2CLD1,3.677208
126701,Irinotecan,NTERA2CLD1,-0.770875
126702,JQ1,NTERA2CLD1,-0.189777
126703,KU-55933,NTERA2CLD1,4.325986
126704,LGK974,NTERA2CLD1,4.254334
126705,LJI308,NTERA2CLD1,5.233202
126706,Lapatinib,NTERA2CLD1,2.789726
126707,Lenalidomide,NTERA2CLD1,4.740916
126708,Lestaurtinib,NTERA2CLD1,0.288359
126709,Linsitinib,NTERA2CLD1,3.346395
126710,Luminespib,NTERA2CLD1,-3.772372
126711,MG-132,NTERA2CLD1,-2.163062
126712,MIM1,NTERA2CLD1,4.965257
126713,MIRA-1,NTERA2CLD1,5.754485
126714,MK-1775,NTERA2CLD1,0.291947
126715,MK-2206,NTERA2CLD1,3.40631
126716,MK-8776,NTERA2CLD1,5.213955
126717,Methotrexate,NTERA2CLD1,3.312331
126718,Motesanib,NTERA2CLD1,5.632104
126719,Mycophenolic acid,NTERA2CLD1,-0.418641
126720,N-acetyl cysteine,NTERA2CLD1,9.138585
126721,NVP-ADW742,NTERA2CLD1,1.285682
126722,Navitoclax,NTERA2CLD1,-0.15906
126723,Nilotinib,NTERA2CLD1,2.601427
126724,Nutlin-3a (-),NTERA2CLD1,1.245918
126725,OSI-027,NTERA2CLD1,0.477625
126726,Obatoclax Mesylate,NTERA2CLD1,-1.026337
126727,Olaparib,NTERA2CLD1,1.833643
126728,Osimertinib,NTERA2CLD1,1.644926
126729,Oxaliplatin,NTERA2CLD1,1.166776
126730,P22077,NTERA2CLD1,2.254164
126731,PD173074,NTERA2CLD1,0.973044
126732,PFI-1,NTERA2CLD1,2.321487
126733,PLX-4720,NTERA2CLD1,0.571323
126734,POMHEX,NTERA2CLD1,0.63894
126735,Paclitaxel,NTERA2CLD1,-5.223256
126736,Palbociclib,NTERA2CLD1,3.61981
126737,Pevonedistat,NTERA2CLD1,0.698831
126738,Pictilisib,NTERA2CLD1,1.233454
126739,Pyridostatin,NTERA2CLD1,2.67474
126740,RO-3306,NTERA2CLD1,3.060323
126741,Rapamycin,NTERA2CLD1,-1.899991
126742,Refametinib,NTERA2CLD1,3.207301
126743,Ribociclib,NTERA2CLD1,4.20141
