,drug,cell_line,IC50
110645,EPZ5676,SNU175,5.752199
110646,Elephantin,SNU175,2.229128
110647,Entospletinib,SNU175,2.573156
110648,Epirubicin,SNU175,-2.309721
110649,Erlotinib,SNU175,0.774098
110650,Fludarabine,SNU175,3.527054
110651,Foretinib,SNU175,-0.735075
110652,Fulvestrant,SNU175,2.900123
110653,GDC0810,SNU175,4.635337
110654,GSK-LSD1,SNU175,2.85421
110655,GSK1904529A,SNU175,2.736842
110656,GSK2110183B,SNU175,2.057541
110657,GSK2578215A,SNU175,4.88142
110658,GSK2801,SNU175,5.143204
110659,GSK2830371,SNU175,5.42387
110660,GSK343,SNU175,3.607714
110661,GSK591,SNU175,3.770029
110662,GW441756,SNU175,2.437788
110663,Gefitinib,SNU175,1.171628
110664,I-BRD9,SNU175,3.792077
110665,ICL-SIRT078,SNU175,3.598607
110666,IWP-2,SNU175,3.098406
110667,Ibrutinib,SNU175,3.789741
110668,Ipatasertib,SNU175,2.674203
110669,Irinotecan,SNU175,2.17955
110670,JNK Inhibitor VIII,SNU175,5.388416
110671,JQ1,SNU175,1.291551
110672,KRAS (G12C) Inhibitor-12,SNU175,4.609983
110673,KU-55933,SNU175,5.42387
110674,L-Oxonoreleagnine,SNU175,2.544456
110675,LCL161,SNU175,5.143726
110676,LGK974,SNU175,4.040438
110677,LJI308,SNU175,4.265093
110678,LMP744,SNU175,-1.500811
110679,LY2109761,SNU175,4.592709
110680,Lapatinib,SNU175,2.124174
110681,Leflunomide,SNU175,5.191762
110682,Lenalidomide,SNU175,5.422245
110683,Lestaurtinib,SNU175,-1.820059
110684,Linsitinib,SNU175,2.349107
110685,Luminespib,SNU175,-1.760214
110686,MG-132,SNU175,-1.088112
110687,MIM1,SNU175,2.391962
110688,MIRA-1,SNU175,5.375216
110689,MK-1775,SNU175,-0.378367
110690,MK-2206,SNU175,1.892408
110691,MK-8776,SNU175,2.903867
110692,ML323,SNU175,3.963334
110693,MN-64,SNU175,5.135187
110694,Methotrexate,SNU175,-3.383377
110695,Mirin,SNU175,3.200679
110696,Mitoxantrone,SNU175,0.519963
110697,Motesanib,SNU175,5.401297
110698,Mycophenolic acid,SNU175,-0.037651
110699,N-acetyl cysteine,SNU175,10.134495
110700,NU7441,SNU175,3.581643
110701,NVP-ADW742,SNU175,2.513372
110702,Navitoclax,SNU175,1.764943
110703,Niraparib,SNU175,3.93053
110704,OF-1,SNU175,3.887745
110705,OTX015,SNU175,1.563705
110706,Olaparib,SNU175,3.889986
110707,Osimertinib,SNU175,-0.212999
110708,Oxaliplatin,SNU175,2.768688
110709,P22077,SNU175,4.279839
110710,PCI-34051,SNU175,5.291451
110711,PD0325901,SNU175,0.127426
110712,PD173074,SNU175,2.972472
110713,PFI-1,SNU175,2.879641
110714,PFI3,SNU175,5.369203
110715,PLX-4720,SNU175,5.474541
110716,POMHEX,SNU175,0.414867
110717,PRIMA-1MET,SNU175,3.936439
110718,PRT062607,SNU175,2.703295
110719,Paclitaxel,SNU175,-4.091116
110720,Palbociclib,SNU175,1.041511
110721,Pevonedistat,SNU175,-0.606346
110722,Pictilisib,SNU175,0.118202
110723,Podophyllotoxin bromide,SNU175,-1.57452
110724,Pyridostatin,SNU175,2.87427
110725,RVX-208,SNU175,3.753195
110726,Rapamycin,SNU175,-2.390977
110727,Refametinib,SNU175,1.025174
110728,Remodelin,SNU175,2.860015
110729,Ribociclib,SNU175,1.328328
110730,Rucaparib,SNU175,4.6775
110731,Ruxolitinib,SNU175,5.270101
110732,SB216763,SNU175,4.238957
110733,SB505124,SNU175,1.69475
110734,SCH772984,SNU175,0.178013
110735,SGC-CBP30,SNU175,4.370146
110736,SGC0946,SNU175,1.310061
110737,SN-38,SNU175,-4.099896
110738,Sabutoclax,SNU175,-1.664106
110739,Sapitinib,SNU175,1.127186
110740,Savolitinib,SNU175,1.598547
110741,Schweinfurthin A,SNU175,3.117933
110742,Selumetinib,SNU175,2.171689
110743,Sepantronium bromide,SNU175,-2.972344
110744,Serdemetan,SNU175,3.912836
110745,Sinularin,SNU175,2.801002
110746,Sorafenib,SNU175,2.141864
110747,Staurosporine,SNU175,-4.004209
110748,Talazoparib,SNU175,2.731081
110749,Tamoxifen,SNU175,4.066133
110750,Tanespimycin,SNU175,-1.802573
110751,Taselisib,SNU175,1.110193
110752,Telomerase Inhibitor IX,SNU175,0.92539
110753,Temozolomide,SNU175,6.318619
110754,Temsirolimus,SNU175,1.41998
110755,Teniposide,SNU175,0.664278
110756,Topotecan,SNU175,-0.336291
110757,Trametinib,SNU175,-0.955637
110758,UMI-77,SNU175,3.880383
110759,UNC0379,SNU175,1.255147
110760,UNC0638,SNU175,3.231509
110761,Ulixertinib,SNU175,1.31985
110762,Uprosertib,SNU175,1.215282
110763,VE-822,SNU175,4.243484
110764,VE821,SNU175,2.614381
110765,VX-11e,SNU175,1.547344
110766,Veliparib,SNU175,4.606186
110767,Vinblastine,SNU175,-6.045833
110768,Vincristine,SNU175,-5.068099
110769,Vinorelbine,SNU175,-5.830167
110770,Vismodegib,SNU175,4.263271
110771,Vorinostat,SNU175,1.274245
110772,WEHI-539,SNU175,5.477251
110773,WIKI4,SNU175,3.775515
110774,WZ4003,SNU175,3.910503
110775,Wee1 Inhibitor,SNU175,2.698211
110776,Wnt-C59,SNU175,4.205326
110777,XAV939,SNU175,5.369069
110778,YK-4-279,SNU175,1.627362
110779,ZM447439,SNU175,1.308353
110780,Zoledronate,SNU175,3.233412
110781,alpha-lipoic acid,SNU175,7.445385
110782,glutathione,SNU175,9.211173
110783,5-Fluorouracil,SNU81,3.300397
110784,ABT737,SNU81,0.262454
110785,AGI-6780,SNU81,3.596457
110786,AGK2,SNU81,3.242933
110787,AT13148,SNU81,3.929937
110788,AZ6102,SNU81,4.501353
110789,AZ960,SNU81,3.201542
110790,AZD1208,SNU81,5.281708
110791,AZD1332,SNU81,5.276371
110792,AZD2014,SNU81,2.521716
110793,AZD3759,SNU81,1.735553
110794,AZD4547,SNU81,4.061764
110795,AZD5153,SNU81,2.786136
110796,AZD5363,SNU81,2.253002
110797,AZD5438,SNU81,2.903529
110798,AZD5582,SNU81,3.160307
110799,AZD5991,SNU81,4.43679
110800,AZD6482,SNU81,2.397748
110801,AZD6738,SNU81,3.264225
110802,AZD7762,SNU81,2.100052
110803,AZD8055,SNU81,0.783361
110804,AZD8186,SNU81,1.554305
110805,Acetalax,SNU81,1.7444
110806,Afatinib,SNU81,3.07546
110807,Afuresertib,SNU81,1.410504
110808,Alisertib,SNU81,4.769759
110809,Alpelisib,SNU81,5.439135
110810,Avagacestat,SNU81,4.66053
110811,BI-2536,SNU81,-0.771217
110812,BIBR-1532,SNU81,5.020817
110813,BMS-345541,SNU81,2.925343
110814,BMS-536924,SNU81,3.687429
110815,BMS-754807,SNU81,3.817567
110816,BX795,SNU81,3.13579
110817,Bicalutamide,SNU81,4.933759
110818,Bleomycin,SNU81,2.831927
110819,Bortezomib,SNU81,-4.303604
110820,Bosutinib,SNU81,3.14629
110821,Bromosporine,SNU81,2.763284
110822,CCT-018159,SNU81,5.323794
110823,CCT007093,SNU81,4.990609
110824,CHIR-99021,SNU81,4.006807
110825,CZC24832,SNU81,4.748425
110826,Camptothecin,SNU81,0.075422
110827,Carmustine,SNU81,5.374817
110828,Cediranib,SNU81,4.090213
110829,Cyclophosphamide,SNU81,5.190477
110830,Dabrafenib,SNU81,5.075078
110831,Dacarbazine,SNU81,5.214502
110832,Dactinomycin,SNU81,-3.622986
110833,Dactolisib,SNU81,-0.079952
110834,Daporinad,SNU81,-3.430947
110835,Dasatinib,SNU81,3.061326
110836,Dihydrorotenone,SNU81,-2.651173
110837,Dinaciclib,SNU81,-2.447999
110838,Docetaxel,SNU81,-2.906165
110839,Doramapimod,SNU81,4.558506
110840,EHT-1864,SNU81,2.822242
110841,EPZ004777,SNU81,5.444196
110842,EPZ5676,SNU81,5.379844
110843,Elephantin,SNU81,4.931359
110844,Elesclomol,SNU81,1.010774
110845,Entospletinib,SNU81,4.07804
110846,Epirubicin,SNU81,-0.381715
110847,Erlotinib,SNU81,4.153162
110848,Fludarabine,SNU81,4.240275
110849,Foretinib,SNU81,3.246901
110850,Fulvestrant,SNU81,3.898092
110851,GDC0810,SNU81,5.222214
110852,GSK-LSD1,SNU81,2.957042
110853,GSK1904529A,SNU81,4.8202
110854,GSK2110183B,SNU81,1.59581
110855,GSK2578215A,SNU81,4.471996
110856,GSK269962A,SNU81,2.470263
110857,GSK2801,SNU81,4.765076
110858,GSK343,SNU81,3.409704
110859,GSK591,SNU81,3.877618
110860,GW441756,SNU81,4.000423
110861,Gefitinib,SNU81,3.60667
110862,I-BRD9,SNU81,4.51574
110863,IOX2,SNU81,2.469897
110864,IWP-2,SNU81,3.164829
110865,Ibrutinib,SNU81,4.959846
110866,Ipatasertib,SNU81,1.192685
110867,Irinotecan,SNU81,4.257608
110868,JNK Inhibitor VIII,SNU81,4.084523
110869,JQ1,SNU81,3.76968
110870,KRAS (G12C) Inhibitor-12,SNU81,6.33747
110871,KU-55933,SNU81,5.344202
110872,L-Oxonoreleagnine,SNU81,3.525954
110873,LCL161,SNU81,3.951131
110874,LGK974,SNU81,3.664674
110875,LJI308,SNU81,4.607167
110876,LMP744,SNU81,3.55003
110877,LY2109761,SNU81,4.400965
110878,Lapatinib,SNU81,4.469081
110879,Leflunomide,SNU81,5.69037
110880,Lenalidomide,SNU81,5.704427
110881,Lestaurtinib,SNU81,1.599204
110882,Linsitinib,SNU81,4.957508
110883,Luminespib,SNU81,2.079504
110884,MG-132,SNU81,-0.733869
110885,MIRA-1,SNU81,5.568893
110886,MK-1775,SNU81,1.492032
110887,MK-2206,SNU81,2.848914
110888,MK-8776,SNU81,4.102348
110889,ML323,SNU81,4.01188
110890,MN-64,SNU81,4.801548
110891,Methotrexate,SNU81,3.058881
110892,Mirin,SNU81,5.290154
110893,Mitoxantrone,SNU81,3.293945
110894,Motesanib,SNU81,5.704975
110895,NU7441,SNU81,2.378543
110896,NVP-ADW742,SNU81,4.92203
110897,Navitoclax,SNU81,0.112577
110898,Niraparib,SNU81,4.960271
110899,OF-1,SNU81,2.566578
110900,OTX015,SNU81,4.23769
110901,Olaparib,SNU81,4.3555
110902,Osimertinib,SNU81,1.89122
110903,Oxaliplatin,SNU81,4.497106
110904,P22077,SNU81,5.576204
110905,PCI-34051,SNU81,5.404363
110906,PD0325901,SNU81,1.97918
110907,PD173074,SNU81,4.608341
110908,PF-4708671,SNU81,2.886894
110909,PFI-1,SNU81,5.514117
110910,PFI3,SNU81,5.730227
110911,PLX-4720,SNU81,3.659767
110912,PRIMA-1MET,SNU81,5.737731
110913,PRT062607,SNU81,3.099254
110914,Paclitaxel,SNU81,-3.148646
110915,Palbociclib,SNU81,4.01076
110916,Pevonedistat,SNU81,-0.847348
110917,Pictilisib,SNU81,1.880751
110918,Piperlongumine,SNU81,4.517992
110919,Podophyllotoxin bromide,SNU81,-0.476823
110920,Pyridostatin,SNU81,3.80196
110921,RVX-208,SNU81,5.487637
110922,Rapamycin,SNU81,0.398078
110923,Refametinib,SNU81,3.259782
110924,Ribociclib,SNU81,4.112055
110925,Rucaparib,SNU81,4.742257
110926,Ruxolitinib,SNU81,5.306185
110927,SB216763,SNU81,5.759677
110928,SB505124,SNU81,3.041809
110929,SCH772984,SNU81,2.654757
110930,SGC-CBP30,SNU81,4.298151
110931,SGC0946,SNU81,2.575516
110932,SL0101,SNU81,5.2492
110933,SN-38,SNU81,2.21456
110934,Sabutoclax,SNU81,1.471182
110935,Sapitinib,SNU81,4.852092
110936,Savolitinib,SNU81,2.765242
110937,Schweinfurthin A,SNU81,2.997126
110938,Selumetinib,SNU81,3.074813
110939,Sepantronium bromide,SNU81,-4.670588
110940,Serdemetan,SNU81,5.119064
110941,Sinularin,SNU81,2.96217
110942,Sorafenib,SNU81,2.533816
110943,Staurosporine,SNU81,-1.692016
110944,Talazoparib,SNU81,4.732686
110945,Tamoxifen,SNU81,5.663782
110946,Tanespimycin,SNU81,1.036608
110947,Taselisib,SNU81,2.100544
110948,Telomerase Inhibitor IX,SNU81,3.045481
110949,Temozolomide,SNU81,6.42126
110950,Temsirolimus,SNU81,3.374761
110951,Teniposide,SNU81,0.894847
110952,Topotecan,SNU81,1.96906
110953,Tozasertib,SNU81,3.871465
110954,Trametinib,SNU81,1.335241
110955,Ulixertinib,SNU81,3.096475
110956,Uprosertib,SNU81,2.699444
110957,VE-822,SNU81,4.999439
110958,VE821,SNU81,3.695828
110959,VX-11e,SNU81,2.568066
110960,Veliparib,SNU81,5.437814
110961,Vincristine,SNU81,-0.998135
110962,Vinorelbine,SNU81,-2.749858
110963,Vismodegib,SNU81,4.329453
110964,Vorinostat,SNU81,2.191286
110965,WEHI-539,SNU81,2.683148
110966,WIKI4,SNU81,4.227104
110967,WZ4003,SNU81,5.188822
110968,Wee1 Inhibitor,SNU81,3.316812
110969,Wnt-C59,SNU81,3.752078
110970,XAV939,SNU81,5.263156
110971,YK-4-279,SNU81,2.399253
110972,ZM447439,SNU81,3.666797
110973,Zoledronate,SNU81,3.617848
110974,5-Fluorouracil,JURKAT,3.667823
110975,5-azacytidine,JURKAT,1.871728
110976,A-366,JURKAT,3.816124
110977,ABT737,JURKAT,-0.875321
110978,AGI-6780,JURKAT,3.689915
110979,AGK2,JURKAT,3.073384
110980,AT13148,JURKAT,1.220344
110981,AZ6102,JURKAT,1.745394
110982,AZ960,JURKAT,0.027112
110983,AZD1208,JURKAT,4.242412
110984,AZD1332,JURKAT,2.609197
110985,AZD2014,JURKAT,1.597615
110986,AZD3759,JURKAT,2.177395
110987,AZD4547,JURKAT,0.821895
110988,AZD5153,JURKAT,-0.936642
110989,AZD5363,JURKAT,-2.03128
110990,AZD5438,JURKAT,1.13956
110991,AZD5991,JURKAT,0.688368
110992,AZD6738,JURKAT,0.239787
110993,AZD7762,JURKAT,-1.168848
110994,AZD8055,JURKAT,0.648032
110995,AZD8186,JURKAT,1.070065
110996,Acetalax,JURKAT,4.797994
110997,Afatinib,JURKAT,0.897472
110998,Afuresertib,JURKAT,-2.401162
110999,Alisertib,JURKAT,1.894957
111000,Alpelisib,JURKAT,2.206092
111001,Avagacestat,JURKAT,3.543138
111002,BI-2536,JURKAT,-4.016078
111003,BIBR-1532,JURKAT,4.189194
111004,BMS-345541,JURKAT,2.358261
111005,BMS-536924,JURKAT,1.979372
111006,BMS-754807,JURKAT,1.691397
111007,Bleomycin,JURKAT,2.221948
111008,Bleomycin (50 uM),JURKAT,1.622541
111009,Bortezomib,JURKAT,-5.432756
111010,Bosutinib,JURKAT,0.469848
111011,Bromosporine,JURKAT,1.383037
111012,CCT007093,JURKAT,4.633199
111013,CZC24832,JURKAT,4.437347
111014,Camptothecin,JURKAT,-4.346429
111015,Carmustine,JURKAT,5.67774
111016,Cediranib,JURKAT,1.83145
111017,Cisplatin,JURKAT,1.231411
111018,Cyclophosphamide,JURKAT,3.748842
111019,Cytarabine,JURKAT,-1.874384
111020,Dabrafenib,JURKAT,2.781359
111021,Dacarbazine,JURKAT,4.520813
111022,Dactinomycin,JURKAT,-4.441161
111023,Dactolisib,JURKAT,-4.301194
111024,Dasatinib,JURKAT,1.444361
111025,Dihydrorotenone,JURKAT,-2.568772
111026,Dinaciclib,JURKAT,-4.069392
111027,Docetaxel,JURKAT,-5.288064
111028,Doramapimod,JURKAT,4.639918
111029,EHT-1864,JURKAT,2.121895
111030,EPZ004777,JURKAT,4.470333
111031,EPZ5676,JURKAT,4.40405
111032,Elephantin,JURKAT,2.317932
111033,Entospletinib,JURKAT,3.417547
111034,Epirubicin,JURKAT,-2.611834
111035,Erlotinib,JURKAT,1.32371
111036,Fludarabine,JURKAT,0.555808
111037,Foretinib,JURKAT,1.42557
111038,Fulvestrant,JURKAT,2.805845
111039,GDC0810,JURKAT,4.267864
111040,GSK-LSD1,JURKAT,2.325857
111041,GSK1904529A,JURKAT,3.506085
111042,GSK2110183B,JURKAT,0.034351
111043,GSK2578215A,JURKAT,4.100005
111044,GSK2801,JURKAT,4.247085
111045,GSK2830371,JURKAT,3.533907
111046,GSK343,JURKAT,2.730301
111047,GSK591,JURKAT,3.293152
111048,GW441756,JURKAT,2.492489
111049,Gefitinib,JURKAT,2.926532
111050,I-BRD9,JURKAT,1.19584
111051,ICL-SIRT078,JURKAT,2.775073
111052,IWP-2,JURKAT,2.327234
111053,Ibrutinib,JURKAT,2.791573
111054,Ipatasertib,JURKAT,-1.463972
111055,Irinotecan,JURKAT,0.32791
111056,JNK Inhibitor VIII,JURKAT,4.575971
111057,JQ1,JURKAT,0.141363
111058,KRAS (G12C) Inhibitor-12,JURKAT,1.551139
111059,KU-55933,JURKAT,3.699953
111060,L-Oxonoreleagnine,JURKAT,3.31364
111061,LCL161,JURKAT,4.633269
111062,LGK974,JURKAT,2.395012
111063,LJI308,JURKAT,3.998198
111064,LMP744,JURKAT,-2.665323
111065,LY2109761,JURKAT,3.754876
111066,Lapatinib,JURKAT,2.528536
111067,Leflunomide,JURKAT,2.9791
111068,Lenalidomide,JURKAT,4.435421
111069,Lestaurtinib,JURKAT,-2.471455
111070,Linsitinib,JURKAT,3.695561
111071,Luminespib,JURKAT,-2.88166
111072,MG-132,JURKAT,-0.870061
111073,MIM1,JURKAT,1.440651
111074,MIRA-1,JURKAT,3.626052
111075,MK-1775,JURKAT,-0.65948
111076,MK-2206,JURKAT,0.257153
111077,MK-8776,JURKAT,1.734483
111078,ML323,JURKAT,2.648988
111079,MN-64,JURKAT,2.551885
111080,Methotrexate,JURKAT,-3.183663
111081,Mirin,JURKAT,4.104287
111082,Mitoxantrone,JURKAT,-2.741868
111083,Motesanib,JURKAT,4.030549
111084,Mycophenolic acid,JURKAT,0.316794
111085,N-acetyl cysteine,JURKAT,9.928241
111086,NU7441,JURKAT,1.660837
111087,NVP-ADW742,JURKAT,0.985398
111088,Navitoclax,JURKAT,-0.241433
111089,Niraparib,JURKAT,2.817876
111090,OF-1,JURKAT,1.368669
111091,OTX015,JURKAT,1.43827
111092,Olaparib,JURKAT,2.578969
111093,Osimertinib,JURKAT,1.602478
111094,Oxaliplatin,JURKAT,3.677116
111095,P22077,JURKAT,1.95327
111096,PCI-34051,JURKAT,3.512152
111097,PD0325901,JURKAT,2.800352
111098,PD173074,JURKAT,2.976365
111099,PFI-1,JURKAT,3.718679
111100,PFI3,JURKAT,4.639783
111101,PLX-4720,JURKAT,2.349062
111102,POMHEX,JURKAT,0.225293
111103,PRIMA-1MET,JURKAT,3.029023
111104,PRT062607,JURKAT,2.755705
111105,Paclitaxel,JURKAT,-4.872132
111106,Palbociclib,JURKAT,1.507556
111107,Pevonedistat,JURKAT,-1.199105
111108,Pictilisib,JURKAT,0.867846
111109,Podophyllotoxin bromide,JURKAT,-2.610283
111110,Pyridostatin,JURKAT,3.161925
111111,RVX-208,JURKAT,4.626839
111112,Rapamycin,JURKAT,-2.251314
111113,Refametinib,JURKAT,3.832811
111114,Remodelin,JURKAT,3.43696
111115,Ribociclib,JURKAT,2.694825
111116,Rucaparib,JURKAT,3.909692
111117,Ruxolitinib,JURKAT,4.023314
111118,SB216763,JURKAT,3.860881
111119,SCH772984,JURKAT,3.809909
111120,SGC-CBP30,JURKAT,3.932087
111121,SGC0946,JURKAT,1.627419
111122,SN-38,JURKAT,-5.685682
111123,Sabutoclax,JURKAT,-0.478179
111124,Sapitinib,JURKAT,4.648855
111125,Savolitinib,JURKAT,0.992753
111126,Schweinfurthin A,JURKAT,-1.110292
111127,Selumetinib,JURKAT,4.725128
111128,Sepantronium bromide,JURKAT,-4.517265
111129,Serdemetan,JURKAT,3.546157
111130,Sinularin,JURKAT,3.36575
111131,Sorafenib,JURKAT,1.546135
111132,Staurosporine,JURKAT,-3.634898
111133,Talazoparib,JURKAT,-0.402337
111134,Tamoxifen,JURKAT,2.25856
111135,Tanespimycin,JURKAT,0.43043
111136,Taselisib,JURKAT,0.698966
111137,Telomerase Inhibitor IX,JURKAT,-0.732235
111138,Temozolomide,JURKAT,5.608042
111139,Temsirolimus,JURKAT,-0.865156
111140,Teniposide,JURKAT,-1.788627
111141,Topotecan,JURKAT,-2.583121
111142,Trametinib,JURKAT,2.475055
111143,UMI-77,JURKAT,2.461598
111144,UNC0379,JURKAT,4.513391
111145,UNC0638,JURKAT,2.533189
111146,Ulixertinib,JURKAT,2.834841
111147,Uprosertib,JURKAT,-0.452788
111148,VE-822,JURKAT,1.480013
111149,VE821,JURKAT,2.440764
111150,VX-11e,JURKAT,2.618514
111151,Veliparib,JURKAT,4.433544
111152,Vinblastine,JURKAT,-6.635362
111153,Vincristine,JURKAT,-4.880597
111154,Vinorelbine,JURKAT,-5.712105
111155,Vismodegib,JURKAT,3.791914
111156,Vorinostat,JURKAT,0.025701
111157,WIKI4,JURKAT,3.097016
111158,WZ4003,JURKAT,3.35796
111159,Wee1 Inhibitor,JURKAT,-0.110218
111160,Wnt-C59,JURKAT,2.786322
111161,XAV939,JURKAT,4.13877
111162,YK-4-279,JURKAT,-0.167149
111163,ZM447439,JURKAT,1.994075
111164,Zoledronate,JURKAT,2.595602
111165,alpha-lipoic acid,JURKAT,6.411143
111166,glutathione,JURKAT,8.798801
111167,5-Fluorouracil,HCT15,2.769194
111168,5-azacytidine,HCT15,2.097229
111169,A-366,HCT15,4.375376
111170,ABT737,HCT15,3.198026
111171,AGI-6780,HCT15,3.116334
111172,AGK2,HCT15,3.372648
111173,AT13148,HCT15,1.81436
111174,AZ6102,HCT15,1.764465
111175,AZ960,HCT15,0.368547
111176,AZD1208,HCT15,4.545384
111177,AZD1332,HCT15,2.56287
111178,AZD2014,HCT15,0.070979
111179,AZD3759,HCT15,2.777724
111180,AZD4547,HCT15,2.349519
111181,AZD5153,HCT15,-1.271797
111182,AZD5363,HCT15,2.206457
111183,AZD5438,HCT15,0.977319
111184,AZD5582,HCT15,4.218895
111185,AZD5991,HCT15,4.486808
111186,AZD6738,HCT15,1.431614
111187,AZD7762,HCT15,0.213225
111188,AZD8055,HCT15,-1.13412
111189,AZD8186,HCT15,3.457617
111190,Acetalax,HCT15,4.120857
111191,Afatinib,HCT15,0.811624
111192,Afuresertib,HCT15,1.810862
111193,Alisertib,HCT15,0.565316
111194,Alpelisib,HCT15,2.006425
111195,Avagacestat,HCT15,4.755619
111196,BI-2536,HCT15,-0.528329
111197,BIBR-1532,HCT15,4.53313
111198,BMS-345541,HCT15,2.087097
111199,BMS-536924,HCT15,1.876019
111200,BMS-754807,HCT15,0.969977
111201,Bleomycin,HCT15,2.016535
111202,Bleomycin (50 uM),HCT15,2.71612
111203,Bortezomib,HCT15,-4.975359
111204,Bosutinib,HCT15,1.409121
111205,Bromosporine,HCT15,1.235017
111206,CCT007093,HCT15,4.654536
111207,CZC24832,HCT15,4.683528
111208,Camptothecin,HCT15,-2.749054
111209,Carmustine,HCT15,5.36694
111210,Cediranib,HCT15,1.819467
111211,Cisplatin,HCT15,3.285207
111212,Cyclophosphamide,HCT15,5.781656
111213,Cytarabine,HCT15,0.83869
111214,Dabrafenib,HCT15,3.550519
111215,Dacarbazine,HCT15,5.770079
111216,Dactinomycin,HCT15,-3.983886
111217,Dactolisib,HCT15,-3.204319
111218,Daporinad,HCT15,-5.881746
111219,Dasatinib,HCT15,0.744117
111220,Dihydrorotenone,HCT15,1.850454
111221,Dinaciclib,HCT15,-3.338168
111222,Docetaxel,HCT15,-4.143198
111223,Doramapimod,HCT15,4.61504
111224,EHT-1864,HCT15,5.236148
111225,EPZ004777,HCT15,5.027084
111226,EPZ5676,HCT15,6.334497
111227,Elephantin,HCT15,1.912373
111228,Entospletinib,HCT15,1.928342
111229,Epirubicin,HCT15,-0.885975
111230,Erlotinib,HCT15,2.148255
111231,Fludarabine,HCT15,4.925589
111232,Foretinib,HCT15,0.858681
111233,Fulvestrant,HCT15,3.039187
111234,GDC0810,HCT15,4.963052
111235,GSK-LSD1,HCT15,2.329875
111236,GSK1904529A,HCT15,3.744196
111237,GSK2110183B,HCT15,2.104763
111238,GSK2578215A,HCT15,4.68257
111239,GSK2801,HCT15,4.455056
111240,GSK2830371,HCT15,5.728738
111241,GSK343,HCT15,3.04494
111242,GSK591,HCT15,4.303087
111243,GW441756,HCT15,3.25844
111244,Gefitinib,HCT15,3.548531
111245,I-BRD9,HCT15,4.505834
111246,ICL-SIRT078,HCT15,2.70386
111247,IWP-2,HCT15,3.525103
111248,Ibrutinib,HCT15,4.355991
111249,Ipatasertib,HCT15,2.875341
111250,Irinotecan,HCT15,2.663017
111251,JNK Inhibitor VIII,HCT15,4.811115
111252,JQ1,HCT15,0.054119
111253,KRAS (G12C) Inhibitor-12,HCT15,2.451827
111254,KU-55933,HCT15,5.529545
111255,L-Oxonoreleagnine,HCT15,4.117218
111256,LCL161,HCT15,4.183584
111257,LGK974,HCT15,4.565748
111258,LJI308,HCT15,5.495048
111259,LMP744,HCT15,-1.65955
111260,LY2109761,HCT15,4.234086
111261,Lapatinib,HCT15,2.065466
111262,Leflunomide,HCT15,4.644622
111263,Lenalidomide,HCT15,4.663096
111264,Lestaurtinib,HCT15,-1.11848
111265,Linsitinib,HCT15,3.443067
111266,Luminespib,HCT15,-3.096945
111267,MG-132,HCT15,-1.628581
111268,MIM1,HCT15,3.430866
111269,MIRA-1,HCT15,5.583675
111270,MK-1775,HCT15,-0.296296
111271,MK-2206,HCT15,2.234336
