,drug,cell_line,IC50
104172,WZ4003,NCIH650,2.723372
104173,Wnt-C59,NCIH650,5.272752
104174,XAV939,NCIH650,4.953531
104175,YK-4-279,NCIH650,4.299966
104176,ZM447439,NCIH650,5.019777
104177,Zoledronate,NCIH650,3.709261
104178,alpha-lipoic acid,NCIH650,8.048646
104179,glutathione,NCIH650,9.27708
104180,5-Fluorouracil,OVK18,2.103283
104181,ABT737,OVK18,4.689557
104182,AGI-5198,OVK18,5.681748
104183,AGI-6780,OVK18,4.663732
104184,AMG-319,OVK18,5.204528
104185,AT13148,OVK18,2.423095
104186,AZ6102,OVK18,3.212276
104187,AZ960,OVK18,3.548099
104188,AZD1208,OVK18,5.854503
104189,AZD2014,OVK18,1.711711
104190,AZD3759,OVK18,2.291687
104191,AZD4547,OVK18,5.358043
104192,AZD5153,OVK18,4.399161
104193,AZD5363,OVK18,0.976293
104194,AZD5582,OVK18,2.773453
104195,AZD5991,OVK18,0.233063
104196,AZD6482,OVK18,2.332195
104197,AZD6738,OVK18,1.138124
104198,AZD7762,OVK18,0.804426
104199,AZD8186,OVK18,2.94556
104200,Acetalax,OVK18,2.820709
104201,Afatinib,OVK18,5.304968
104202,Alisertib,OVK18,1.301062
104203,Alpelisib,OVK18,4.679464
104204,Avagacestat,OVK18,4.68148
104205,Axitinib,OVK18,2.310829
104206,BI-2536,OVK18,-1.753191
104207,BIBR-1532,OVK18,3.857402
104208,BMS-345541,OVK18,2.700535
104209,BMS-536924,OVK18,4.987979
104210,BMS-754807,OVK18,3.32355
104211,BX795,OVK18,4.249411
104212,Bicalutamide,OVK18,3.758596
104213,Bleomycin,OVK18,1.942518
104214,Bortezomib,OVK18,-5.441198
104215,Bosutinib,OVK18,4.285148
104216,Bromosporine,OVK18,4.042307
104217,Buparlisib,OVK18,1.524054
104218,CCT-018159,OVK18,2.889447
104219,CCT007093,OVK18,5.637316
104220,CHIR-99021,OVK18,5.901969
104221,CZC24832,OVK18,6.080658
104222,Carmustine,OVK18,5.015283
104223,Cediranib,OVK18,2.648927
104224,Crizotinib,OVK18,3.496134
104225,Cyclophosphamide,OVK18,4.839789
104226,Dabrafenib,OVK18,4.987979
104227,Dacarbazine,OVK18,4.818791
104228,Dactinomycin,OVK18,-5.116265
104229,Dactolisib,OVK18,-1.457386
104230,Daporinad,OVK18,-0.605506
104231,Dasatinib,OVK18,4.292531
104232,Dihydrorotenone,OVK18,-2.651417
104233,Dinaciclib,OVK18,-4.129942
104234,EHT-1864,OVK18,2.301967
104235,EPZ5676,OVK18,5.923138
104236,Elephantin,OVK18,2.064199
104237,Elesclomol,OVK18,-0.312197
104238,Entinostat,OVK18,3.085771
104239,Entospletinib,OVK18,6.133424
104240,Erlotinib,OVK18,4.677968
104241,Fludarabine,OVK18,2.69668
104242,Foretinib,OVK18,1.693697
104243,Fulvestrant,OVK18,3.428291
104244,GDC0810,OVK18,5.899666
104245,GNE-317,OVK18,-0.137666
104246,GSK-LSD1,OVK18,3.315759
104247,GSK1904529A,OVK18,5.166316
104248,GSK2110183B,OVK18,2.728773
104249,GSK2578215A,OVK18,5.762961
104250,GSK2606414,OVK18,3.013813
104251,GSK269962A,OVK18,1.66273
104252,GSK2801,OVK18,5.468538
104253,GSK343,OVK18,3.743471
104254,GSK591,OVK18,3.908537
104255,GW441756,OVK18,4.292531
104256,Gallibiscoquinazole,OVK18,2.915074
104257,Gefitinib,OVK18,4.292531
104258,Gemcitabine,OVK18,-2.392408
104259,I-BET-762,OVK18,5.585337
104260,IOX2,OVK18,1.85015
104261,IWP-2,OVK18,2.713698
104262,Ibrutinib,OVK18,5.856652
104263,Ipatasertib,OVK18,0.950732
104264,JNK Inhibitor VIII,OVK18,5.532011
104265,JQ1,OVK18,2.660417
104266,KRAS (G12C) Inhibitor-12,OVK18,6.765341
104267,KU-55933,OVK18,5.901969
104268,L-Oxonoreleagnine,OVK18,3.164666
104269,LCL161,OVK18,4.823111
104270,LGK974,OVK18,3.023653
104271,LJI308,OVK18,4.245045
104272,LMP744,OVK18,1.796931
104273,LY2109761,OVK18,5.760174
104274,Lapatinib,OVK18,4.617681
104275,Leflunomide,OVK18,4.97144
104276,Lenalidomide,OVK18,5.901969
104277,Lestaurtinib,OVK18,1.81304
104278,Linsitinib,OVK18,4.224871
104279,Luminespib,OVK18,-2.146936
104280,MG-132,OVK18,-1.584527
104281,MK-1775,OVK18,1.358424
104282,MK-2206,OVK18,2.722632
104283,MK-8776,OVK18,3.052916
104284,ML323,OVK18,3.918724
104285,MN-64,OVK18,5.440718
104286,Methotrexate,OVK18,1.672803
104287,Mirin,OVK18,4.624748
104288,Mitoxantrone,OVK18,0.502661
104289,Motesanib,OVK18,5.901969
104290,NU7441,OVK18,2.877265
104291,NVP-ADW742,OVK18,2.983744
104292,Navitoclax,OVK18,2.318063
104293,Nelarabine,OVK18,6.127736
104294,Nilotinib,OVK18,5.901969
104295,Niraparib,OVK18,4.238495
104296,Nutlin-3a (-),OVK18,4.102391
104297,OF-1,OVK18,2.384394
104298,OSI-027,OVK18,3.141742
104299,Obatoclax Mesylate,OVK18,-0.464641
104300,Olaparib,OVK18,4.296298
104301,Oxaliplatin,OVK18,2.51885
104302,PCI-34051,OVK18,3.962156
104303,PD0325901,OVK18,3.373818
104304,PD173074,OVK18,5.858865
104305,PF-4708671,OVK18,2.084267
104306,PFI-1,OVK18,4.502257
104307,PFI3,OVK18,6.288895
104308,PRIMA-1MET,OVK18,2.779158
104309,PRT062607,OVK18,5.652537
104310,Paclitaxel,OVK18,-4.299615
104311,Palbociclib,OVK18,4.879929
104312,Pevonedistat,OVK18,0.371758
104313,Picolinici-acid,OVK18,5.924561
104314,Pictilisib,OVK18,1.885497
104315,Piperlongumine,OVK18,1.145023
104316,Podophyllotoxin bromide,OVK18,-0.843665
104317,Pyridostatin,OVK18,3.858432
104318,RO-3306,OVK18,3.877795
104319,RVX-208,OVK18,5.671672
104320,Refametinib,OVK18,5.612973
104321,Ribociclib,OVK18,4.176986
104322,Romidepsin,OVK18,-5.623885
104323,Rucaparib,OVK18,4.562723
104324,Ruxolitinib,OVK18,3.978398
104325,SB216763,OVK18,5.901969
104326,SB505124,OVK18,1.708763
104327,SB590885,OVK18,5.208822
104328,SCH772984,OVK18,2.637312
104329,SGC-CBP30,OVK18,4.206645
104330,SGC0946,OVK18,2.256462
104331,SL0101,OVK18,5.859755
104332,SN-38,OVK18,-2.495342
104333,Sabutoclax,OVK18,-0.865299
104334,Sapitinib,OVK18,5.43559
104335,Savolitinib,OVK18,3.494515
104336,Schweinfurthin A,OVK18,0.926505
104337,Selumetinib,OVK18,4.915877
104338,Sepantronium bromide,OVK18,-5.531627
104339,Serdemetan,OVK18,3.91449
104340,Sinularin,OVK18,4.097293
104341,Sorafenib,OVK18,1.432515
104342,Talazoparib,OVK18,1.362623
104343,Tamoxifen,OVK18,5.035108
104344,Tanespimycin,OVK18,-0.842557
104345,Telomerase Inhibitor IX,OVK18,-0.853117
104346,Temsirolimus,OVK18,2.199863
104347,Teniposide,OVK18,-0.848874
104348,Topotecan,OVK18,-0.281556
104349,Tozasertib,OVK18,2.548175
104350,Trametinib,OVK18,1.155043
104351,Tretinoin,OVK18,5.622111
104352,Ulixertinib,OVK18,2.234039
104353,Uprosertib,OVK18,2.35395
104354,VE-822,OVK18,2.854579
104355,VX-11e,OVK18,2.778183
104356,Veliparib,OVK18,5.862183
104357,Venetoclax,OVK18,3.040617
104358,Vincristine,OVK18,-3.853284
104359,Vinorelbine,OVK18,-3.031152
104360,Vismodegib,OVK18,5.900771
104361,Vorinostat,OVK18,2.071072
104362,WEHI-539,OVK18,3.148521
104363,WIKI4,OVK18,3.852867
104364,WZ4003,OVK18,5.270313
104365,Wnt-C59,OVK18,4.484884
104366,XAV939,OVK18,4.696444
104367,YK-4-279,OVK18,1.737036
104368,ZM447439,OVK18,2.460804
104369,Zoledronate,OVK18,4.160326
104370,5-Fluorouracil,2313287,1.80734
104371,5-azacytidine,2313287,2.032212
104372,A-366,2313287,3.967544
104373,ABT737,2313287,2.960491
104374,AGI-5198,2313287,5.008851
104375,AGI-6780,2313287,5.095646
104376,AMG-319,2313287,4.475098
104377,AT13148,2313287,1.363643
104378,AZ6102,2313287,1.983756
104379,AZ960,2313287,1.506737
104380,AZD1208,2313287,4.68345
104381,AZD2014,2313287,-0.379516
104382,AZD3759,2313287,3.05953
104383,AZD4547,2313287,1.273797
104384,AZD5153,2313287,0.629696
104385,AZD5363,2313287,0.994665
104386,AZD5582,2313287,0.908576
104387,AZD5991,2313287,2.958949
104388,AZD6738,2313287,1.483559
104389,AZD7762,2313287,0.289922
104390,AZD8055,2313287,0.264418
104391,AZD8186,2313287,0.495401
104392,Acetalax,2313287,1.242253
104393,Afatinib,2313287,1.160219
104394,Alisertib,2313287,4.399427
104395,Alpelisib,2313287,1.939006
104396,Avagacestat,2313287,5.449439
104397,Axitinib,2313287,4.202567
104398,BI-2536,2313287,-2.982427
104399,BIBR-1532,2313287,3.391151
104400,BMS-345541,2313287,1.656376
104401,BMS-536924,2313287,2.215589
104402,BMS-754807,2313287,5.156278
104403,Bleomycin,2313287,1.457645
104404,Bleomycin (50 uM),2313287,2.323286
104405,Bortezomib,2313287,-5.380804
104406,Bosutinib,2313287,3.661781
104407,Bromosporine,2313287,2.611873
104408,Buparlisib,2313287,-0.051021
104409,CCT007093,2313287,5.482005
104410,CPI-637,2313287,5.462926
104411,CZC24832,2313287,4.370623
104412,Carmustine,2313287,6.075636
104413,Cediranib,2313287,1.636159
104414,Cisplatin,2313287,3.955512
104415,Crizotinib,2313287,4.191522
104416,Cyclophosphamide,2313287,4.4969
104417,Cytarabine,2313287,0.064147
104418,Dabrafenib,2313287,5.447447
104419,Dacarbazine,2313287,4.982337
104420,Dactinomycin,2313287,-4.584971
104421,Dactolisib,2313287,-2.652253
104422,Dasatinib,2313287,1.797167
104423,Dihydrorotenone,2313287,0.68211
104424,Dinaciclib,2313287,-3.018051
104425,EHT-1864,2313287,3.728607
104426,EPZ5676,2313287,5.67488
104427,Elephantin,2313287,3.92072
104428,Entinostat,2313287,2.205643
104429,Entospletinib,2313287,3.930231
104430,Erlotinib,2313287,1.939712
104431,Fludarabine,2313287,3.431512
104432,Foretinib,2313287,1.257734
104433,Fulvestrant,2313287,3.554671
104434,GDC0810,2313287,4.527326
104435,GNE-317,2313287,-0.836541
104436,GSK-LSD1,2313287,2.965709
104437,GSK1904529A,2313287,3.312799
104438,GSK2110183B,2313287,1.317244
104439,GSK2578215A,2313287,5.077134
104440,GSK2606414,2313287,3.058416
104441,GSK2801,2313287,5.289963
104442,GSK2830371,2313287,5.059934
104443,GSK343,2313287,2.946924
104444,GSK591,2313287,3.417379
104445,GW441756,2313287,3.216714
104446,Gallibiscoquinazole,2313287,2.094836
104447,Gefitinib,2313287,1.812306
104448,Gemcitabine,2313287,-2.099618
104449,I-BET-762,2313287,3.634758
104450,ICL-SIRT078,2313287,3.899758
104451,IWP-2,2313287,3.052355
104452,Ibrutinib,2313287,5.160096
104453,Ipatasertib,2313287,1.733251
104454,JNK Inhibitor VIII,2313287,3.922216
104455,JQ1,2313287,4.865214
104456,KRAS (G12C) Inhibitor-12,2313287,4.164429
104457,KU-55933,2313287,5.581813
104458,L-Oxonoreleagnine,2313287,4.001974
104459,LCL161,2313287,5.404232
104460,LGK974,2313287,4.003138
104461,LJI308,2313287,4.93024
104462,LMP744,2313287,-1.361712
104463,LY2109761,2313287,5.450591
104464,Lapatinib,2313287,4.26973
104465,Leflunomide,2313287,4.743808
104466,Lenalidomide,2313287,5.582124
104467,Lestaurtinib,2313287,1.372905
104468,Linsitinib,2313287,4.284938
104469,Luminespib,2313287,-1.859361
104470,MG-132,2313287,-1.292265
104471,MIM1,2313287,4.327698
104472,MK-1775,2313287,-0.256284
104473,MK-2206,2313287,1.135598
104474,MK-8776,2313287,1.554945
104475,ML323,2313287,3.916913
104476,MN-64,2313287,5.023536
104477,Methotrexate,2313287,-1.32198
104478,Mirin,2313287,3.197273
104479,Mitoxantrone,2313287,0.125025
104480,Motesanib,2313287,4.996549
104481,Mycophenolic acid,2313287,0.077616
104482,N-acetyl cysteine,2313287,10.82495
104483,NU7441,2313287,2.470384
104484,NVP-ADW742,2313287,2.289179
104485,Navitoclax,2313287,1.58544
104486,Nelarabine,2313287,5.887139
104487,Nilotinib,2313287,3.733159
104488,Niraparib,2313287,3.725851
104489,Nutlin-3a (-),2313287,2.295281
104490,OF-1,2313287,4.324027
104491,OSI-027,2313287,3.464966
104492,Obatoclax Mesylate,2313287,0.369399
104493,Olaparib,2313287,4.566102
104494,Oxaliplatin,2313287,4.634089
104495,PCI-34051,2313287,4.640009
104496,PD0325901,2313287,3.445035
104497,PD173074,2313287,4.429554
104498,PFI-1,2313287,4.768688
104499,PFI3,2313287,5.472606
104500,POMHEX,2313287,0.971656
104501,PRIMA-1MET,2313287,4.652616
104502,PRT062607,2313287,3.089265
104503,Paclitaxel,2313287,-3.802334
104504,Palbociclib,2313287,3.650016
104505,Pevonedistat,2313287,1.087398
104506,Picolinici-acid,2313287,5.230739
104507,Pictilisib,2313287,-0.396882
104508,Podophyllotoxin bromide,2313287,-1.36968
104509,Pyridostatin,2313287,2.543121
104510,RO-3306,2313287,4.230573
104511,RVX-208,2313287,4.242455
104512,Refametinib,2313287,3.538659
104513,Ribociclib,2313287,4.16252
104514,Romidepsin,2313287,-6.017003
104515,Rucaparib,2313287,4.886243
104516,Ruxolitinib,2313287,5.336832
104517,SB216763,2313287,4.449548
104518,SB590885,2313287,2.894281
104519,SCH772984,2313287,1.492693
104520,SGC-CBP30,2313287,3.396226
104521,SGC0946,2313287,1.206339
104522,SN-38,2313287,-4.132899
104523,Sabutoclax,2313287,-0.749419
104524,Sapitinib,2313287,3.479025
104525,Savolitinib,2313287,3.04877
104526,Schweinfurthin A,2313287,3.26609
104527,Selumetinib,2313287,4.356984
104528,Sepantronium bromide,2313287,-2.742315
104529,Serdemetan,2313287,4.431206
104530,Sinularin,2313287,4.323651
104531,Sorafenib,2313287,2.381499
104532,Talazoparib,2313287,2.400849
104533,Tamoxifen,2313287,2.981867
104534,Tanespimycin,2313287,-0.110948
104535,Telomerase Inhibitor IX,2313287,0.646066
104536,Temsirolimus,2313287,3.279539
104537,Teniposide,2313287,-0.766155
104538,Topotecan,2313287,-0.277198
104539,Trametinib,2313287,-0.04015
104540,UMI-77,2313287,5.191789
104541,UNC0379,2313287,3.844909
104542,UNC0638,2313287,3.929582
104543,Ulixertinib,2313287,2.42168
104544,Uprosertib,2313287,0.206492
104545,VE-822,2313287,3.920743
104546,VX-11e,2313287,1.709132
104547,Veliparib,2313287,5.242125
104548,Venetoclax,2313287,2.43075
104549,Vinblastine,2313287,-4.849422
104550,Vincristine,2313287,-3.352305
104551,Vinorelbine,2313287,-5.303091
104552,Vismodegib,2313287,4.599548
104553,Vorinostat,2313287,0.841386
104554,WEHI-539,2313287,4.742718
104555,WIKI4,2313287,3.742506
104556,WZ4003,2313287,3.335395
104557,Wnt-C59,2313287,5.18045
104558,XAV939,2313287,4.113064
104559,YK-4-279,2313287,1.858958
104560,ZM447439,2313287,4.268715
104561,Zoledronate,2313287,3.495034
104562,alpha-lipoic acid,2313287,8.049302
104563,glutathione,2313287,9.724013
104564,5-Fluorouracil,TGBC11TKB,3.99477
104565,5-azacytidine,TGBC11TKB,2.879601
104566,A-366,TGBC11TKB,4.738035
104567,ABT737,TGBC11TKB,1.621887
104568,AGI-5198,TGBC11TKB,4.443827
104569,AMG-319,TGBC11TKB,5.267574
104570,AT13148,TGBC11TKB,4.590344
104571,AZ6102,TGBC11TKB,2.946161
104572,AZ960,TGBC11TKB,1.676233
104573,AZD1208,TGBC11TKB,5.714695
104574,AZD2014,TGBC11TKB,3.28925
104575,AZD3759,TGBC11TKB,1.940117
104576,AZD4547,TGBC11TKB,3.970351
104577,AZD5153,TGBC11TKB,-0.602976
104578,AZD5363,TGBC11TKB,3.717616
104579,AZD5991,TGBC11TKB,-0.333853
104580,AZD6738,TGBC11TKB,0.306289
104581,AZD7762,TGBC11TKB,-1.803806
104582,AZD8055,TGBC11TKB,0.445023
104583,AZD8186,TGBC11TKB,5.023602
104584,Afatinib,TGBC11TKB,1.425943
104585,Alisertib,TGBC11TKB,4.594484
104586,Alpelisib,TGBC11TKB,3.180908
104587,Avagacestat,TGBC11TKB,5.902262
104588,Axitinib,TGBC11TKB,2.405952
104589,BI-2536,TGBC11TKB,-3.858435
104590,BIBR-1532,TGBC11TKB,5.281617
104591,BMS-345541,TGBC11TKB,3.148762
104592,BMS-536924,TGBC11TKB,3.282075
104593,BMS-754807,TGBC11TKB,2.96185
104594,Bleomycin (50 uM),TGBC11TKB,3.856902
104595,Bortezomib,TGBC11TKB,-5.080536
104596,Bosutinib,TGBC11TKB,4.443212
104597,Buparlisib,TGBC11TKB,1.137612
104598,CCT007093,TGBC11TKB,5.306054
104599,CPI-637,TGBC11TKB,4.424618
104600,Cediranib,TGBC11TKB,4.438474
104601,Cisplatin,TGBC11TKB,4.446525
104602,Crizotinib,TGBC11TKB,3.016666
104603,Cyclophosphamide,TGBC11TKB,5.486838
104604,Cytarabine,TGBC11TKB,1.87447
104605,Dabrafenib,TGBC11TKB,5.181187
104606,Dactinomycin,TGBC11TKB,-2.570669
104607,Dactolisib,TGBC11TKB,-1.525566
104608,Daporinad,TGBC11TKB,-4.788303
104609,Dasatinib,TGBC11TKB,4.14583
104610,EHT-1864,TGBC11TKB,1.594646
104611,EPZ5676,TGBC11TKB,5.225221
104612,Erlotinib,TGBC11TKB,3.272811
104613,Foretinib,TGBC11TKB,1.417116
104614,Fulvestrant,TGBC11TKB,2.709066
104615,GDC0810,TGBC11TKB,5.176209
104616,GNE-317,TGBC11TKB,0.761001
104617,GSK1904529A,TGBC11TKB,5.132631
104618,GSK2578215A,TGBC11TKB,5.061004
104619,GSK2830371,TGBC11TKB,5.596139
104620,GSK343,TGBC11TKB,4.367715
104621,GSK591,TGBC11TKB,5.188445
104622,GW441756,TGBC11TKB,4.132753
104623,Gefitinib,TGBC11TKB,2.920508
104624,Gemcitabine,TGBC11TKB,-2.524327
104625,ICL-SIRT078,TGBC11TKB,4.156138
104626,IWP-2,TGBC11TKB,2.493817
104627,Ipatasertib,TGBC11TKB,4.577876
104628,JNK Inhibitor VIII,TGBC11TKB,4.977019
104629,JQ1,TGBC11TKB,5.463999
104630,KU-55933,TGBC11TKB,5.789728
104631,LCL161,TGBC11TKB,4.85016
104632,LGK974,TGBC11TKB,3.26885
104633,LJI308,TGBC11TKB,5.578487
104634,Lapatinib,TGBC11TKB,3.430471
104635,Leflunomide,TGBC11TKB,4.485209
104636,Lenalidomide,TGBC11TKB,6.179111
104637,Lestaurtinib,TGBC11TKB,-0.100876
104638,Linsitinib,TGBC11TKB,3.457664
104639,Luminespib,TGBC11TKB,-0.773415
104640,MG-132,TGBC11TKB,-1.677903
104641,MIM1,TGBC11TKB,5.6091
104642,MK-1775,TGBC11TKB,-0.818549
104643,MK-2206,TGBC11TKB,3.627
104644,MK-8776,TGBC11TKB,0.595505
104645,Methotrexate,TGBC11TKB,-0.000224
104646,Mirin,TGBC11TKB,4.398155
104647,Motesanib,TGBC11TKB,6.117872
104648,Mycophenolic acid,TGBC11TKB,2.684278
104649,N-acetyl cysteine,TGBC11TKB,9.679483
104650,NU7441,TGBC11TKB,3.986196
104651,NVP-ADW742,TGBC11TKB,3.859243
104652,Navitoclax,TGBC11TKB,3.320422
104653,Nilotinib,TGBC11TKB,4.182198
104654,Niraparib,TGBC11TKB,4.099441
104655,Nutlin-3a (-),TGBC11TKB,6.343887
104656,OSI-027,TGBC11TKB,2.23004
104657,Obatoclax Mesylate,TGBC11TKB,1.083517
104658,Olaparib,TGBC11TKB,5.608832
104659,Oxaliplatin,TGBC11TKB,3.969453
104660,PD0325901,TGBC11TKB,0.363377
104661,PD173074,TGBC11TKB,3.145873
104662,PFI-1,TGBC11TKB,3.938843
104663,POMHEX,TGBC11TKB,0.47281
104664,PRIMA-1MET,TGBC11TKB,5.458853
104665,Paclitaxel,TGBC11TKB,-3.965429
104666,Palbociclib,TGBC11TKB,5.626733
104667,Pevonedistat,TGBC11TKB,-0.355544
104668,Pictilisib,TGBC11TKB,1.75829
104669,Pyridostatin,TGBC11TKB,3.783203
104670,RO-3306,TGBC11TKB,4.691755
104671,Refametinib,TGBC11TKB,0.650365
104672,Ribociclib,TGBC11TKB,4.377437
104673,Rucaparib,TGBC11TKB,3.961853
104674,Ruxolitinib,TGBC11TKB,4.474241
104675,SB216763,TGBC11TKB,5.781373
104676,SB590885,TGBC11TKB,3.593072
104677,SCH772984,TGBC11TKB,0.342228
104678,SGC0946,TGBC11TKB,1.812094
104679,SN-38,TGBC11TKB,-2.41675
104680,Sapitinib,TGBC11TKB,4.59444
104681,Savolitinib,TGBC11TKB,2.483666
104682,Selumetinib,TGBC11TKB,2.085846
104683,Sepantronium bromide,TGBC11TKB,-0.85285
104684,Serdemetan,TGBC11TKB,3.846084
104685,Sorafenib,TGBC11TKB,2.848261
104686,TW 37,TGBC11TKB,1.957788
104687,Talazoparib,TGBC11TKB,5.789728
104688,Tamoxifen,TGBC11TKB,3.853195
104689,Tanespimycin,TGBC11TKB,-2.535592
104690,Telomerase Inhibitor IX,TGBC11TKB,1.464379
104691,Temsirolimus,TGBC11TKB,0.684492
104692,Trametinib,TGBC11TKB,-1.995478
104693,UMI-77,TGBC11TKB,4.297842
104694,UNC0379,TGBC11TKB,3.19919
104695,UNC0638,TGBC11TKB,4.539318
104696,Ulixertinib,TGBC11TKB,2.084913
104697,Uprosertib,TGBC11TKB,3.230841
104698,VX-11e,TGBC11TKB,-0.114904
104699,Veliparib,TGBC11TKB,4.99681
104700,Venetoclax,TGBC11TKB,3.522728
104701,Vinblastine,TGBC11TKB,-4.672733
104702,Vinorelbine,TGBC11TKB,-4.290766
104703,Vismodegib,TGBC11TKB,4.618045
104704,Vorinostat,TGBC11TKB,1.416254
104705,WEHI-539,TGBC11TKB,5.385316
104706,WIKI4,TGBC11TKB,5.369209
104707,XAV939,TGBC11TKB,4.244742
104708,YK-4-279,TGBC11TKB,1.824833
104709,ZM447439,TGBC11TKB,4.329944
104710,alpha-lipoic acid,TGBC11TKB,8.188922
104711,glutathione,TGBC11TKB,8.349172
104712,5-Fluorouracil,LOVO,2.588872
104713,5-azacytidine,LOVO,0.874918
104714,A-366,LOVO,3.584583
104715,ABT737,LOVO,2.884294
104716,AGI-5198,LOVO,3.85603
104717,AGI-6780,LOVO,3.224285
104718,AMG-319,LOVO,4.147007
104719,AT13148,LOVO,0.95965
104720,AZ6102,LOVO,2.040488
104721,AZ960,LOVO,3.052669
104722,AZD1208,LOVO,5.171551
104723,AZD2014,LOVO,0.531593
104724,AZD3759,LOVO,1.434255
104725,AZD4547,LOVO,2.296176
104726,AZD5153,LOVO,0.982102
104727,AZD5363,LOVO,1.411259
104728,AZD5582,LOVO,3.672579
104729,AZD5991,LOVO,4.274984
104730,AZD6738,LOVO,0.826559
104731,AZD7762,LOVO,-1.441116
104732,AZD8055,LOVO,-2.431674
104733,AZD8186,LOVO,0.157166
104734,Acetalax,LOVO,6.155332
104735,Afatinib,LOVO,1.130759
104736,Alisertib,LOVO,3.477326
104737,Alpelisib,LOVO,3.288958
104738,Avagacestat,LOVO,4.997144
104739,Axitinib,LOVO,2.235967
104740,BI-2536,LOVO,-2.779019
104741,BIBR-1532,LOVO,4.455404
104742,BMS-345541,LOVO,3.606078
104743,BMS-536924,LOVO,3.174322
104744,BMS-754807,LOVO,0.66937
104745,Bleomycin,LOVO,2.405207
104746,Bleomycin (50 uM),LOVO,-0.193874
104747,Bortezomib,LOVO,-4.230636
104748,Bosutinib,LOVO,2.411804
104749,Bromosporine,LOVO,2.572393
104750,Buparlisib,LOVO,0.404182
104751,CCT007093,LOVO,5.275232
104752,CPI-637,LOVO,3.018713
104753,CZC24832,LOVO,4.454847
104754,Carmustine,LOVO,6.583178
104755,Cediranib,LOVO,1.317287
104756,Cisplatin,LOVO,3.413549
104757,Crizotinib,LOVO,0.968265
104758,Cyclophosphamide,LOVO,4.844455
104759,Cytarabine,LOVO,-0.405926
104760,Dabrafenib,LOVO,2.170138
104761,Dacarbazine,LOVO,6.287003
104762,Dactinomycin,LOVO,-4.386573
104763,Dactolisib,LOVO,-3.076397
104764,Daporinad,LOVO,-5.347543
104765,Dasatinib,LOVO,-0.167214
104766,Dihydrorotenone,LOVO,1.518715
104767,Dinaciclib,LOVO,-2.163595
104768,EHT-1864,LOVO,3.037472
104769,EPZ5676,LOVO,5.856895
104770,Elephantin,LOVO,3.575901
104771,Entinostat,LOVO,1.819756
104772,Entospletinib,LOVO,4.376746
104773,Erlotinib,LOVO,1.009026
104774,Fludarabine,LOVO,5.01638
104775,Foretinib,LOVO,0.789958
104776,Fulvestrant,LOVO,3.159937
104777,GDC0810,LOVO,4.892074
104778,GNE-317,LOVO,-0.29948
104779,GSK-LSD1,LOVO,1.86822
104780,GSK1904529A,LOVO,4.642013
104781,GSK2110183B,LOVO,0.646769
104782,GSK2578215A,LOVO,4.786252
104783,GSK2606414,LOVO,3.281187
104784,GSK2801,LOVO,5.235909
104785,GSK2830371,LOVO,6.134575
104786,GSK343,LOVO,3.79719
104787,GSK591,LOVO,1.820788
104788,GW441756,LOVO,4.515694
104789,Gallibiscoquinazole,LOVO,2.96597
104790,Gefitinib,LOVO,1.615268
104791,Gemcitabine,LOVO,-2.815063
104792,I-BET-762,LOVO,2.793728
104793,ICL-SIRT078,LOVO,3.873479
104794,IWP-2,LOVO,3.520057
104795,Ibrutinib,LOVO,2.746166
104796,Ipatasertib,LOVO,2.072573
104797,JNK Inhibitor VIII,LOVO,5.63935
104798,JQ1,LOVO,-0.729338
104799,KRAS (G12C) Inhibitor-12,LOVO,3.754701
104800,KU-55933,LOVO,3.492774
104801,L-Oxonoreleagnine,LOVO,3.654595
104802,LCL161,LOVO,5.014506
104803,LGK974,LOVO,5.525726
104804,LJI308,LOVO,3.653723
104805,LMP744,LOVO,-0.284631
104806,LY2109761,LOVO,5.58975
104807,Lapatinib,LOVO,3.691211
104808,Leflunomide,LOVO,5.394429
