,drug,cell_line,IC50
95884,PCI-34051,MFE296,4.775658
95885,PD0325901,MFE296,3.74844
95886,PD173074,MFE296,3.779592
95887,PFI-1,MFE296,4.171738
95888,PFI3,MFE296,5.492031
95889,PLX-4720,MFE296,5.425583
95890,POMHEX,MFE296,1.217698
95891,PRIMA-1MET,MFE296,5.453602
95892,Paclitaxel,MFE296,-0.094029
95893,Palbociclib,MFE296,4.567998
95894,Picolinici-acid,MFE296,5.222258
95895,Pictilisib,MFE296,2.694909
95896,Podophyllotoxin bromide,MFE296,2.444298
95897,Pyridostatin,MFE296,2.975204
95898,RO-3306,MFE296,5.478433
95899,RVX-208,MFE296,4.549903
95900,Rapamycin,MFE296,0.158956
95901,Remodelin,MFE296,3.833999
95902,Romidepsin,MFE296,-4.637336
95903,Rucaparib,MFE296,3.782205
95904,Ruxolitinib,MFE296,4.235549
95905,SB216763,MFE296,5.053871
95906,SB590885,MFE296,4.436457
95907,SCH772984,MFE296,3.075337
95908,SGC-CBP30,MFE296,3.695905
95909,SGC0946,MFE296,2.447684
95910,Sabutoclax,MFE296,0.346924
95911,Sapitinib,MFE296,4.60245
95912,Schweinfurthin A,MFE296,3.392535
95913,Selumetinib,MFE296,4.689335
95914,Sepantronium bromide,MFE296,-2.757468
95915,Serdemetan,MFE296,3.635013
95916,Sinularin,MFE296,3.86261
95917,Sorafenib,MFE296,2.324782
95918,Staurosporine,MFE296,-1.192898
95919,Talazoparib,MFE296,3.696216
95920,Tamoxifen,MFE296,3.265739
95921,Tanespimycin,MFE296,0.695647
95922,Taselisib,MFE296,3.018689
95923,Telomerase Inhibitor IX,MFE296,1.304711
95924,Temozolomide,MFE296,6.095018
95925,Temsirolimus,MFE296,3.130095
95926,Teniposide,MFE296,1.595579
95927,Topotecan,MFE296,4.290569
95928,Trametinib,MFE296,2.338163
95929,UMI-77,MFE296,4.605382
95930,UNC0379,MFE296,4.211168
95931,UNC0638,MFE296,4.863757
95932,Ulixertinib,MFE296,3.588978
95933,Uprosertib,MFE296,1.565976
95934,VE-822,MFE296,2.945628
95935,VE821,MFE296,5.57855
95936,Veliparib,MFE296,5.692509
95937,Venetoclax,MFE296,3.210502
95938,Vinblastine,MFE296,-3.324045
95939,Vincristine,MFE296,2.085556
95940,Vinorelbine,MFE296,-1.89616
95941,Vismodegib,MFE296,5.668489
95942,Vorinostat,MFE296,2.924044
95943,WEHI-539,MFE296,3.836949
95944,WIKI4,MFE296,3.597892
95945,Wee1 Inhibitor,MFE296,3.063845
95946,XAV939,MFE296,3.500827
95947,ZM447439,MFE296,5.681769
95948,Zoledronate,MFE296,3.758793
95949,alpha-lipoic acid,MFE296,8.140862
95950,glutathione,MFE296,9.053842
95951,5-Fluorouracil,AGS,3.65248
95952,5-azacytidine,AGS,2.607623
95953,A-366,AGS,5.160579
95954,ABT737,AGS,1.096569
95955,AGI-5198,AGS,5.085815
95956,AGI-6780,AGS,4.039018
95957,AGK2,AGS,3.152011
95958,AMG-319,AGS,5.03266
95959,AT13148,AGS,1.913072
95960,AZ6102,AGS,0.933727
95961,AZ960,AGS,1.030088
95962,AZD1208,AGS,4.435221
95963,AZD1332,AGS,2.066016
95964,AZD2014,AGS,1.825074
95965,AZD3759,AGS,2.480798
95966,AZD4547,AGS,3.149156
95967,AZD5153,AGS,-0.087154
95968,AZD5363,AGS,1.841645
95969,AZD5438,AGS,1.032985
95970,AZD5582,AGS,-1.364462
95971,AZD5991,AGS,3.869603
95972,AZD6738,AGS,1.533263
95973,AZD7762,AGS,0.045313
95974,AZD8055,AGS,-1.451207
95975,AZD8186,AGS,2.976484
95976,Acetalax,AGS,0.633505
95977,Afatinib,AGS,1.344195
95978,Afuresertib,AGS,0.896573
95979,Alisertib,AGS,1.070129
95980,Alpelisib,AGS,0.9088
95981,Avagacestat,AGS,4.640545
95982,Axitinib,AGS,2.506874
95983,BI-2536,AGS,-1.905476
95984,BIBR-1532,AGS,5.231309
95985,BMS-345541,AGS,2.730574
95986,Bleomycin (50 uM),AGS,2.123461
95987,Bortezomib,AGS,-5.586063
95988,Bosutinib,AGS,1.998781
95989,Bromosporine,AGS,1.365992
95990,Buparlisib,AGS,0.386394
95991,CPI-637,AGS,3.418161
95992,CZC24832,AGS,4.833866
95993,Camptothecin,AGS,-3.262315
95994,Carmustine,AGS,5.853494
95995,Cediranib,AGS,1.889001
95996,Cisplatin,AGS,2.592399
95997,Crizotinib,AGS,2.312229
95998,Cytarabine,AGS,-0.397328
95999,Dabrafenib,AGS,3.438937
96000,Dacarbazine,AGS,4.472403
96001,Dactolisib,AGS,-2.466484
96002,Dasatinib,AGS,-0.182625
96003,Dihydrorotenone,AGS,1.221794
96004,Docetaxel,AGS,-4.412656
96005,Doramapimod,AGS,4.994559
96006,EHT-1864,AGS,3.695038
96007,EPZ004777,AGS,5.922234
96008,EPZ5676,AGS,5.957593
96009,Elephantin,AGS,1.633311
96010,Entinostat,AGS,1.128489
96011,Entospletinib,AGS,3.23367
96012,Epirubicin,AGS,-2.71226
96013,Erlotinib,AGS,2.176948
96014,Foretinib,AGS,0.145748
96015,Fulvestrant,AGS,2.579507
96016,GNE-317,AGS,-0.438449
96017,GSK-LSD1,AGS,1.788981
96018,GSK1904529A,AGS,4.23468
96019,GSK2110183B,AGS,1.341889
96020,GSK2578215A,AGS,5.111593
96021,GSK2606414,AGS,3.242258
96022,GSK2801,AGS,4.721135
96023,GSK2830371,AGS,5.321594
96024,GSK591,AGS,3.207786
96025,GW441756,AGS,2.637302
96026,Gallibiscoquinazole,AGS,1.634452
96027,Gefitinib,AGS,2.701266
96028,Gemcitabine,AGS,-3.435262
96029,I-BET-762,AGS,1.976311
96030,I-BRD9,AGS,4.441273
96031,ICL-SIRT078,AGS,2.210868
96032,IWP-2,AGS,2.807342
96033,Ibrutinib,AGS,4.851449
96034,Ipatasertib,AGS,2.164238
96035,Irinotecan,AGS,1.952038
96036,JNK Inhibitor VIII,AGS,5.073225
96037,JQ1,AGS,1.024887
96038,KRAS (G12C) Inhibitor-12,AGS,2.658302
96039,KU-55933,AGS,4.471225
96040,L-Oxonoreleagnine,AGS,3.886714
96041,LCL161,AGS,3.187715
96042,LGK974,AGS,4.005501
96043,LJI308,AGS,3.296279
96044,LY2109761,AGS,5.345268
96045,Lapatinib,AGS,2.91902
96046,Leflunomide,AGS,4.569012
96047,Lenalidomide,AGS,5.275091
96048,Lestaurtinib,AGS,-1.323801
96049,Linsitinib,AGS,4.09638
96050,MG-132,AGS,-1.662573
96051,MIM1,AGS,3.976679
96052,MIRA-1,AGS,5.034428
96053,MK-1775,AGS,0.00542
96054,MK-2206,AGS,0.27933
96055,MK-8776,AGS,3.105218
96056,ML323,AGS,3.31026
96057,MN-64,AGS,4.124945
96058,Methotrexate,AGS,-0.979899
96059,Mitoxantrone,AGS,-1.454333
96060,Motesanib,AGS,5.367405
96061,Mycophenolic acid,AGS,-0.173971
96062,N-acetyl cysteine,AGS,9.154267
96063,NU7441,AGS,1.308838
96064,NVP-ADW742,AGS,2.290385
96065,Navitoclax,AGS,-2.171885
96066,Nelarabine,AGS,4.904159
96067,Nilotinib,AGS,2.447884
96068,Niraparib,AGS,3.810592
96069,Nutlin-3a (-),AGS,1.753226
96070,OF-1,AGS,3.170586
96071,OSI-027,AGS,2.825035
96072,OTX015,AGS,1.04193
96073,Obatoclax Mesylate,AGS,-0.423166
96074,Olaparib,AGS,3.867848
96075,Osimertinib,AGS,2.745574
96076,Oxaliplatin,AGS,1.873209
96077,P22077,AGS,3.415565
96078,PCI-34051,AGS,2.48938
96079,PD0325901,AGS,-2.896435
96080,PD173074,AGS,2.465274
96081,PFI-1,AGS,3.515762
96082,PFI3,AGS,5.258034
96083,PLX-4720,AGS,5.062689
96084,POMHEX,AGS,0.124406
96085,PRIMA-1MET,AGS,3.155892
96086,Paclitaxel,AGS,-3.656704
96087,Palbociclib,AGS,1.959589
96088,Picolinici-acid,AGS,3.605705
96089,Pictilisib,AGS,-0.229967
96090,Podophyllotoxin bromide,AGS,-1.412117
96091,Pyridostatin,AGS,3.3342
96092,RO-3306,AGS,2.561168
96093,RVX-208,AGS,3.67069
96094,Rapamycin,AGS,-4.604828
96095,Remodelin,AGS,4.405104
96096,Romidepsin,AGS,-6.403148
96097,Rucaparib,AGS,3.42281
96098,Ruxolitinib,AGS,4.675502
96099,SB216763,AGS,4.225415
96100,SB590885,AGS,3.852697
96101,SCH772984,AGS,-2.650012
96102,SGC-CBP30,AGS,4.157592
96103,SGC0946,AGS,0.885633
96104,Sabutoclax,AGS,-0.641815
96105,Sapitinib,AGS,3.701055
96106,Schweinfurthin A,AGS,0.210965
96107,Selumetinib,AGS,0.601365
96108,Sepantronium bromide,AGS,-5.635089
96109,Serdemetan,AGS,4.059866
96110,Sinularin,AGS,3.178036
96111,Sorafenib,AGS,2.357443
96112,Staurosporine,AGS,-4.216726
96113,Talazoparib,AGS,3.272084
96114,Tamoxifen,AGS,3.200073
96115,Tanespimycin,AGS,-2.627667
96116,Taselisib,AGS,-1.839604
96117,Telomerase Inhibitor IX,AGS,0.429527
96118,Temozolomide,AGS,6.762167
96119,Temsirolimus,AGS,0.813175
96120,Teniposide,AGS,-0.918617
96121,Topotecan,AGS,-0.787719
96122,Trametinib,AGS,-5.553495
96123,UMI-77,AGS,2.072587
96124,UNC0379,AGS,4.631224
96125,UNC0638,AGS,2.507547
96126,Ulixertinib,AGS,-0.205038
96127,Uprosertib,AGS,0.660698
96128,VE-822,AGS,1.571864
96129,VE821,AGS,3.139064
96130,Veliparib,AGS,5.342896
96131,Venetoclax,AGS,2.345766
96132,Vinblastine,AGS,-5.26457
96133,Vincristine,AGS,-3.974579
96134,Vinorelbine,AGS,-4.91062
96135,Vismodegib,AGS,5.357344
96136,Vorinostat,AGS,1.383877
96137,WEHI-539,AGS,1.436355
96138,WIKI4,AGS,3.340937
96139,Wee1 Inhibitor,AGS,1.803893
96140,XAV939,AGS,4.114136
96141,ZM447439,AGS,1.534049
96142,Zoledronate,AGS,2.891178
96143,alpha-lipoic acid,AGS,7.081396
96144,glutathione,AGS,7.401932
96145,5-Fluorouracil,MELJUSO,5.001309
96146,5-azacytidine,MELJUSO,3.37528
96147,A-366,MELJUSO,5.788422
96148,ABT737,MELJUSO,4.080451
96149,AGI-5198,MELJUSO,5.652132
96150,AGI-6780,MELJUSO,4.41201
96151,AGK2,MELJUSO,4.421888
96152,AMG-319,MELJUSO,4.804133
96153,AT13148,MELJUSO,5.161452
96154,AZ6102,MELJUSO,3.405545
96155,AZ960,MELJUSO,4.507113
96156,AZD1208,MELJUSO,5.667081
96157,AZD1332,MELJUSO,5.748796
96158,AZD2014,MELJUSO,2.770826
96159,AZD3759,MELJUSO,3.775474
96160,AZD4547,MELJUSO,4.290395
96161,AZD5153,MELJUSO,3.704232
96162,AZD5363,MELJUSO,5.457522
96163,AZD5438,MELJUSO,3.1111
96164,AZD5582,MELJUSO,2.079234
96165,AZD5991,MELJUSO,5.019565
96166,AZD6738,MELJUSO,4.236435
96167,AZD7762,MELJUSO,1.581843
96168,AZD8055,MELJUSO,0.466824
96169,AZD8186,MELJUSO,5.567287
96170,Acetalax,MELJUSO,6.275284
96171,Afatinib,MELJUSO,2.890777
96172,Afuresertib,MELJUSO,2.920361
96173,Alisertib,MELJUSO,2.717374
96174,Alpelisib,MELJUSO,5.305201
96175,Avagacestat,MELJUSO,5.289551
96176,Axitinib,MELJUSO,3.60194
96177,BI-2536,MELJUSO,0.170718
96178,BIBR-1532,MELJUSO,4.498413
96179,BMS-345541,MELJUSO,4.685304
96180,Bleomycin (50 uM),MELJUSO,4.638454
96181,Bortezomib,MELJUSO,-4.031844
96182,Bosutinib,MELJUSO,3.96503
96183,Bromosporine,MELJUSO,2.921394
96184,Buparlisib,MELJUSO,1.751122
96185,CPI-637,MELJUSO,4.484829
96186,CZC24832,MELJUSO,5.32923
96187,Camptothecin,MELJUSO,-0.740475
96188,Carmustine,MELJUSO,5.781269
96189,Cediranib,MELJUSO,3.211848
96190,Cisplatin,MELJUSO,3.771241
96191,Crizotinib,MELJUSO,3.150686
96192,Cytarabine,MELJUSO,2.304494
96193,Dabrafenib,MELJUSO,4.31074
96194,Dacarbazine,MELJUSO,5.531977
96195,Dactolisib,MELJUSO,0.042719
96196,Dasatinib,MELJUSO,4.109726
96197,Dihydrorotenone,MELJUSO,0.851524
96198,Docetaxel,MELJUSO,-0.553233
96199,Doramapimod,MELJUSO,5.269648
96200,EHT-1864,MELJUSO,4.158257
96201,EPZ004777,MELJUSO,5.79094
96202,EPZ5676,MELJUSO,4.61386
96203,Elephantin,MELJUSO,5.166807
96204,Entinostat,MELJUSO,2.078739
96205,Entospletinib,MELJUSO,4.80552
96206,Epirubicin,MELJUSO,-0.536048
96207,Erlotinib,MELJUSO,4.806542
96208,Foretinib,MELJUSO,2.832551
96209,Fulvestrant,MELJUSO,3.717489
96210,GNE-317,MELJUSO,1.775318
96211,GSK-LSD1,MELJUSO,3.485952
96212,GSK1904529A,MELJUSO,4.952129
96213,GSK2110183B,MELJUSO,4.272565
96214,GSK2578215A,MELJUSO,5.820298
96215,GSK2606414,MELJUSO,4.111035
96216,GSK2801,MELJUSO,5.025591
96217,GSK2830371,MELJUSO,5.759855
96218,GSK591,MELJUSO,3.845023
96219,GW441756,MELJUSO,3.364442
96220,Gallibiscoquinazole,MELJUSO,2.169346
96221,Gefitinib,MELJUSO,4.138876
96222,Gemcitabine,MELJUSO,1.70187
96223,I-BET-762,MELJUSO,3.77779
96224,I-BRD9,MELJUSO,4.630634
96225,ICL-SIRT078,MELJUSO,4.523171
96226,IWP-2,MELJUSO,3.254661
96227,Ibrutinib,MELJUSO,5.487148
96228,Ipatasertib,MELJUSO,5.264347
96229,Irinotecan,MELJUSO,4.630341
96230,JNK Inhibitor VIII,MELJUSO,5.281678
96231,JQ1,MELJUSO,3.575722
96232,KRAS (G12C) Inhibitor-12,MELJUSO,6.224661
96233,KU-55933,MELJUSO,5.820421
96234,L-Oxonoreleagnine,MELJUSO,3.086562
96235,LCL161,MELJUSO,5.566815
96236,LGK974,MELJUSO,4.007266
96237,LJI308,MELJUSO,5.55722
96238,LY2109761,MELJUSO,5.222033
96239,Lapatinib,MELJUSO,4.095684
96240,Leflunomide,MELJUSO,6.080996
96241,Lenalidomide,MELJUSO,5.449699
96242,Lestaurtinib,MELJUSO,0.606621
96243,Linsitinib,MELJUSO,4.450192
96244,MG-132,MELJUSO,-0.759763
96245,MIM1,MELJUSO,4.156747
96246,MIRA-1,MELJUSO,5.582324
96247,MK-1775,MELJUSO,1.006817
96248,MK-2206,MELJUSO,4.66314
96249,MK-8776,MELJUSO,3.279246
96250,ML323,MELJUSO,5.535192
96251,MN-64,MELJUSO,4.24458
96252,Methotrexate,MELJUSO,-2.248657
96253,Mitoxantrone,MELJUSO,1.729913
96254,Motesanib,MELJUSO,5.820421
96255,Mycophenolic acid,MELJUSO,3.79068
96256,N-acetyl cysteine,MELJUSO,10.102068
96257,NU7441,MELJUSO,4.401481
96258,NVP-ADW742,MELJUSO,1.61672
96259,Navitoclax,MELJUSO,3.024847
96260,Nelarabine,MELJUSO,5.492322
96261,Nilotinib,MELJUSO,4.187733
96262,Niraparib,MELJUSO,3.965757
96263,Nutlin-3a (-),MELJUSO,3.754039
96264,OF-1,MELJUSO,3.217316
96265,OSI-027,MELJUSO,3.506181
96266,OTX015,MELJUSO,3.538823
96267,Obatoclax Mesylate,MELJUSO,0.93795
96268,Olaparib,MELJUSO,5.279133
96269,Osimertinib,MELJUSO,2.477236
96270,Oxaliplatin,MELJUSO,4.677708
96271,P22077,MELJUSO,3.376814
96272,PCI-34051,MELJUSO,5.609616
96273,PD0325901,MELJUSO,-0.054201
96274,PD173074,MELJUSO,4.478997
96275,PFI-1,MELJUSO,5.457484
96276,PFI3,MELJUSO,5.603
96277,PLX-4720,MELJUSO,5.764291
96278,POMHEX,MELJUSO,2.289056
96279,PRIMA-1MET,MELJUSO,5.322588
96280,Paclitaxel,MELJUSO,-0.125729
96281,Palbociclib,MELJUSO,4.461791
96282,Picolinici-acid,MELJUSO,5.603788
96283,Pictilisib,MELJUSO,2.377417
96284,Podophyllotoxin bromide,MELJUSO,0.020877
96285,Pyridostatin,MELJUSO,4.073682
96286,RO-3306,MELJUSO,5.245825
96287,RVX-208,MELJUSO,5.555508
96288,Rapamycin,MELJUSO,-1.344716
96289,Remodelin,MELJUSO,5.611988
96290,Romidepsin,MELJUSO,-6.151052
96291,Rucaparib,MELJUSO,4.758535
96292,Ruxolitinib,MELJUSO,4.968109
96293,SB216763,MELJUSO,5.540302
96294,SB590885,MELJUSO,5.10017
96295,SCH772984,MELJUSO,1.426192
96296,SGC-CBP30,MELJUSO,5.086374
96297,SGC0946,MELJUSO,1.728364
96298,Sabutoclax,MELJUSO,-0.110146
96299,Sapitinib,MELJUSO,5.547778
96300,Schweinfurthin A,MELJUSO,1.250436
96301,Selumetinib,MELJUSO,2.988883
96302,Sepantronium bromide,MELJUSO,-4.618258
96303,Serdemetan,MELJUSO,3.430718
96304,Sinularin,MELJUSO,4.043629
96305,Sorafenib,MELJUSO,2.844456
96306,Staurosporine,MELJUSO,-1.684241
96307,Talazoparib,MELJUSO,5.31575
96308,Tamoxifen,MELJUSO,4.154764
96309,Tanespimycin,MELJUSO,-0.411881
96310,Taselisib,MELJUSO,3.070192
96311,Telomerase Inhibitor IX,MELJUSO,2.53698
96312,Temozolomide,MELJUSO,5.76684
96313,Temsirolimus,MELJUSO,2.492434
96314,Teniposide,MELJUSO,2.301938
96315,Topotecan,MELJUSO,2.010467
96316,Trametinib,MELJUSO,-1.283176
96317,UMI-77,MELJUSO,3.055555
96318,UNC0379,MELJUSO,5.687029
96319,UNC0638,MELJUSO,4.375926
96320,Ulixertinib,MELJUSO,2.580465
96321,Uprosertib,MELJUSO,4.034881
96322,VE-822,MELJUSO,4.218798
96323,VE821,MELJUSO,5.070164
96324,Veliparib,MELJUSO,5.414393
96325,Venetoclax,MELJUSO,4.225782
96326,Vinblastine,MELJUSO,-0.765757
96327,Vincristine,MELJUSO,0.460259
96328,Vinorelbine,MELJUSO,-0.854294
96329,Vismodegib,MELJUSO,5.279974
96330,Vorinostat,MELJUSO,2.438461
96331,WEHI-539,MELJUSO,4.169601
96332,WIKI4,MELJUSO,5.008109
96333,Wee1 Inhibitor,MELJUSO,2.426036
96334,XAV939,MELJUSO,4.78347
96335,ZM447439,MELJUSO,2.283723
96336,Zoledronate,MELJUSO,4.160101
96337,alpha-lipoic acid,MELJUSO,7.617649
96338,glutathione,MELJUSO,8.683081
96339,5-Fluorouracil,IGR1,6.147987
96340,5-azacytidine,IGR1,3.026039
96341,A-366,IGR1,4.662916
96342,ABT737,IGR1,1.813554
96343,AGI-5198,IGR1,4.154081
96344,AGI-6780,IGR1,4.938983
96345,AGK2,IGR1,2.600042
96346,AMG-319,IGR1,5.338065
96347,AT13148,IGR1,4.733551
96348,AZ6102,IGR1,1.712624
96349,AZ960,IGR1,3.322341
96350,AZD1208,IGR1,5.474032
96351,AZD1332,IGR1,5.435365
96352,AZD2014,IGR1,2.383252
96353,AZD3759,IGR1,2.985788
96354,AZD4547,IGR1,3.615474
96355,AZD5153,IGR1,2.901012
96356,AZD5363,IGR1,2.917222
96357,AZD5438,IGR1,2.597656
96358,AZD5582,IGR1,5.019073
96359,AZD5991,IGR1,5.01181
96360,AZD6738,IGR1,2.943124
96361,AZD7762,IGR1,1.007665
96362,AZD8055,IGR1,0.602778
96363,AZD8186,IGR1,3.834708
96364,Acetalax,IGR1,6.373192
96365,Afatinib,IGR1,2.089697
96366,Afuresertib,IGR1,1.535526
96367,Alisertib,IGR1,3.495459
96368,Alpelisib,IGR1,5.258614
96369,Avagacestat,IGR1,5.219522
96370,Axitinib,IGR1,4.061167
96371,BI-2536,IGR1,-2.084729
96372,BIBR-1532,IGR1,4.635857
96373,BMS-345541,IGR1,5.224444
96374,Bleomycin (50 uM),IGR1,3.945659
96375,Bortezomib,IGR1,-5.644461
96376,Bosutinib,IGR1,3.137784
96377,Bromosporine,IGR1,2.773117
96378,Buparlisib,IGR1,0.473384
96379,CPI-637,IGR1,3.867541
96380,CZC24832,IGR1,5.421824
96381,Camptothecin,IGR1,-1.117118
96382,Carmustine,IGR1,5.996688
96383,Cediranib,IGR1,2.011669
96384,Cisplatin,IGR1,5.173783
96385,Crizotinib,IGR1,2.550109
96386,Cytarabine,IGR1,1.689318
96387,Dabrafenib,IGR1,1.996907
96388,Dacarbazine,IGR1,5.595693
96389,Dactolisib,IGR1,-2.419759
96390,Dasatinib,IGR1,4.218193
96391,Dihydrorotenone,IGR1,-0.214952
96392,Docetaxel,IGR1,-5.017655
96393,Doramapimod,IGR1,5.335419
96394,EHT-1864,IGR1,3.996745
96395,EPZ004777,IGR1,5.211671
96396,EPZ5676,IGR1,5.328061
96397,Elephantin,IGR1,3.674433
96398,Entinostat,IGR1,0.710979
96399,Entospletinib,IGR1,4.705047
96400,Epirubicin,IGR1,-1.49268
96401,Erlotinib,IGR1,2.867516
96402,Foretinib,IGR1,1.642593
96403,Fulvestrant,IGR1,3.664307
96404,GNE-317,IGR1,-0.038838
96405,GSK-LSD1,IGR1,3.154425
96406,GSK1904529A,IGR1,4.867011
96407,GSK2110183B,IGR1,4.195969
96408,GSK2578215A,IGR1,5.345755
96409,GSK2606414,IGR1,5.371989
96410,GSK2801,IGR1,5.369562
96411,GSK2830371,IGR1,4.963094
96412,GSK591,IGR1,4.347978
96413,GW441756,IGR1,2.692082
96414,Gallibiscoquinazole,IGR1,2.651548
96415,Gefitinib,IGR1,3.731075
96416,Gemcitabine,IGR1,2.331854
96417,I-BET-762,IGR1,4.313753
96418,I-BRD9,IGR1,4.318513
96419,ICL-SIRT078,IGR1,2.514065
96420,IWP-2,IGR1,2.242846
96421,Ibrutinib,IGR1,4.857849
96422,Ipatasertib,IGR1,4.296764
96423,Irinotecan,IGR1,3.345719
96424,JNK Inhibitor VIII,IGR1,5.437208
96425,JQ1,IGR1,2.921544
96426,KRAS (G12C) Inhibitor-12,IGR1,5.281548
96427,KU-55933,IGR1,5.474535
96428,L-Oxonoreleagnine,IGR1,3.759494
96429,LCL161,IGR1,5.473576
96430,LGK974,IGR1,3.871697
96431,LJI308,IGR1,4.611658
96432,LY2109761,IGR1,5.24553
96433,Lapatinib,IGR1,1.933975
96434,Leflunomide,IGR1,5.739345
96435,Lenalidomide,IGR1,4.76149
96436,Lestaurtinib,IGR1,-1.166605
96437,Linsitinib,IGR1,4.720939
96438,MG-132,IGR1,-1.338606
96439,MIM1,IGR1,3.452665
96440,MIRA-1,IGR1,5.759944
96441,MK-1775,IGR1,2.047267
96442,MK-2206,IGR1,2.189264
96443,MK-8776,IGR1,4.425351
96444,ML323,IGR1,3.85138
96445,MN-64,IGR1,5.181327
96446,Methotrexate,IGR1,-1.037111
96447,Mitoxantrone,IGR1,1.799836
96448,Motesanib,IGR1,4.709886
96449,Mycophenolic acid,IGR1,1.816704
96450,N-acetyl cysteine,IGR1,9.416755
96451,NU7441,IGR1,4.783244
96452,NVP-ADW742,IGR1,1.926245
96453,Navitoclax,IGR1,2.077117
96454,Nelarabine,IGR1,6.141151
96455,Nilotinib,IGR1,3.943656
96456,Niraparib,IGR1,5.321617
96457,Nutlin-3a (-),IGR1,4.943305
96458,OF-1,IGR1,3.293495
96459,OSI-027,IGR1,4.164158
96460,OTX015,IGR1,4.773227
96461,Obatoclax Mesylate,IGR1,-0.804401
96462,Olaparib,IGR1,4.067168
96463,Osimertinib,IGR1,1.936146
96464,Oxaliplatin,IGR1,4.851666
96465,P22077,IGR1,2.679597
96466,PCI-34051,IGR1,5.467887
96467,PD0325901,IGR1,0.271758
96468,PD173074,IGR1,3.672287
96469,PFI-1,IGR1,3.763173
96470,PFI3,IGR1,5.474515
96471,PLX-4720,IGR1,2.836113
96472,POMHEX,IGR1,0.542015
96473,PRIMA-1MET,IGR1,6.248264
96474,Paclitaxel,IGR1,-3.821831
96475,Palbociclib,IGR1,2.846271
96476,Picolinici-acid,IGR1,5.43034
96477,Pictilisib,IGR1,3.084529
96478,Podophyllotoxin bromide,IGR1,-0.352595
96479,Pyridostatin,IGR1,3.785742
96480,RO-3306,IGR1,2.924675
96481,RVX-208,IGR1,4.930907
96482,Rapamycin,IGR1,-1.19312
96483,Remodelin,IGR1,4.85733
96484,Romidepsin,IGR1,-6.908606
96485,Rucaparib,IGR1,4.19739
96486,Ruxolitinib,IGR1,4.784513
96487,SB216763,IGR1,3.84549
96488,SB590885,IGR1,3.498583
96489,SCH772984,IGR1,2.154338
96490,SGC-CBP30,IGR1,4.146612
96491,SGC0946,IGR1,1.992972
96492,Sabutoclax,IGR1,-0.437098
96493,Sapitinib,IGR1,4.76876
96494,Schweinfurthin A,IGR1,-0.882643
96495,Selumetinib,IGR1,2.8661
96496,Sepantronium bromide,IGR1,-5.937203
96497,Serdemetan,IGR1,3.095642
96498,Sinularin,IGR1,3.504738
96499,Sorafenib,IGR1,2.341355
96500,Staurosporine,IGR1,-2.085426
96501,Talazoparib,IGR1,3.97223
96502,Tamoxifen,IGR1,2.038274
96503,Tanespimycin,IGR1,0.897129
96504,Taselisib,IGR1,4.844015
96505,Telomerase Inhibitor IX,IGR1,-0.278763
96506,Temozolomide,IGR1,6.640064
96507,Temsirolimus,IGR1,2.581219
96508,Teniposide,IGR1,1.994091
96509,Topotecan,IGR1,1.680928
96510,Trametinib,IGR1,-0.165599
96511,UMI-77,IGR1,1.853868
96512,UNC0379,IGR1,3.887619
96513,UNC0638,IGR1,4.780881
96514,Ulixertinib,IGR1,2.518763
96515,Uprosertib,IGR1,2.401853
96516,VE-822,IGR1,4.065871
96517,VE821,IGR1,4.523868
96518,Veliparib,IGR1,5.19055
96519,Venetoclax,IGR1,1.19793
96520,Vinblastine,IGR1,-5.183771
96521,Vincristine,IGR1,-3.076523
96522,Vinorelbine,IGR1,-3.935741
96523,Vismodegib,IGR1,5.2163
96524,Vorinostat,IGR1,0.720534
96525,WEHI-539,IGR1,4.081702
96526,WIKI4,IGR1,3.370578
96527,Wee1 Inhibitor,IGR1,1.569664
96528,XAV939,IGR1,5.170596
96529,ZM447439,IGR1,2.109159
96530,Zoledronate,IGR1,3.726558
96531,alpha-lipoic acid,IGR1,6.012916
96532,glutathione,IGR1,8.260038
96533,5-Fluorouracil,SW1783,4.954018
96534,5-azacytidine,SW1783,1.97151
96535,A-366,SW1783,3.160729
96536,ABT737,SW1783,1.627305
96537,AGI-5198,SW1783,5.571239
96538,AGK2,SW1783,3.311207
96539,AMG-319,SW1783,3.255445
96540,AT13148,SW1783,1.192934
96541,AZ6102,SW1783,2.014067
96542,AZD3759,SW1783,2.966929
96543,AZD4547,SW1783,1.941216
96544,AZD5363,SW1783,1.744019
96545,AZD6738,SW1783,0.435758
96546,AZD7762,SW1783,-0.979183
96547,AZD8055,SW1783,-1.697175
96548,AZD8186,SW1783,1.560198
96549,Afatinib,SW1783,1.803302
96550,Afuresertib,SW1783,1.993968
96551,Alisertib,SW1783,2.222408
96552,Alpelisib,SW1783,4.123675
96553,Avagacestat,SW1783,5.666699
96554,Axitinib,SW1783,2.812221
96555,BI-2536,SW1783,-0.156425
96556,BIBR-1532,SW1783,5.592036
96557,Bleomycin (50 uM),SW1783,2.018975
96558,Bortezomib,SW1783,-5.484223
96559,Bosutinib,SW1783,2.123659
96560,Buparlisib,SW1783,0.739244
96561,CPI-637,SW1783,5.391619
96562,Camptothecin,SW1783,-3.578123
96563,Cediranib,SW1783,1.411366
96564,Cisplatin,SW1783,1.68547
96565,Crizotinib,SW1783,3.089321
96566,Cytarabine,SW1783,1.613781
96567,Dabrafenib,SW1783,3.640551
